,폴드별정확도,평균정확도
0,0.5952644674532467,0.5952066779035236
1,0.5957781523396741,0.5952066779035236
2,0.5950236776627338,0.5952066779035236
3,0.595216309495144,0.5952066779035236
4,0.5947507825668191,0.5952066779035236
