Sell_Price,Sell_Count,JS_Price,JS_Count,CR,UR,LC_index,CA_index,TC_index,SDT_index,IR,Crime_Rates,Total_Pop,Univ_Counts,Park_Counts,School_Counts,Subway_Counts
51086.28,246,34178.34,397,66.9,3.8,79.6,86.0,83.4,114.3688451,2.5,1.178712104,292786,2.0,5,41,14
36598.2,364,27468.78,357,75.06,3.8,79.6,86.0,83.4,114.3688451,2.5,0.967726347,464356,7.0,3,60,9
62064.87,300,38202.31,835,61.55,3.8,79.6,86.0,83.4,114.3688451,2.5,1.191436661,658553,1.0,7,89,28
47266.93,228,29495.24,504,62.4,3.8,79.6,86.0,83.4,114.3688451,2.5,0.945980094,484474,0.0,5,64,5
41735.51,250,28919.93,451,69.29,3.8,79.6,86.0,83.4,114.3688451,2.5,1.661699523,377432,0.0,5,44,11
103837.15,141,39683.98,231,38.22,3.8,79.6,86.0,83.4,114.3688451,2.5,1.520122922,229055,2.0,2,34,10
36470.48,197,22360.0,449,61.31,3.8,79.6,86.0,83.4,114.3688451,2.5,1.079200307,493515,1.0,7,66,13
35304.22,50,33169.35,62,93.95,3.8,79.6,86.0,83.4,114.3688451,2.5,3.036699245,153407,6.0,12,36,15
48113.36,83,36055.05,109,74.94,3.8,79.6,86.0,83.4,114.3688451,2.5,3.839914261,125273,2.0,4,31,23
28283.53,192,19534.98,266,69.07,3.8,79.6,86.0,83.4,114.3688451,2.5,1.264256243,412023,1.0,6,48,8
82374.02,388,44118.54,909,53.56,3.5,79.7,85.9,83.6,110.2506714,2.5,1.517021284,561070,1.0,7,77,21
42111.88,233,24634.84,472,58.5,3.5,79.7,85.9,83.6,110.2506714,2.5,1.12022471,473861,0.0,7,60,14
32605.0,104,21973.7,203,67.39,3.5,79.7,85.9,83.6,110.2506714,2.5,1.190863154,331078,1.0,4,34,3
36878.74,365,22913.14,563,62.13,3.5,79.7,85.9,83.6,110.2506714,2.5,0.893936142,570666,2.0,9,80,9
33332.93,144,24120.65,238,72.36,3.5,79.7,85.9,83.6,110.2506714,2.5,1.274719904,508137,1.0,2,55,4
59918.49,101,39216.15,192,65.45,3.5,79.7,85.9,83.6,110.2506714,2.5,1.660947334,361146,3.0,2,42,11
31052.86,260,22405.76,390,72.15,3.5,79.7,85.9,83.6,110.2506714,2.5,1.178874327,421109,3.0,4,54,7
27114.02,92,17820.97,124,65.73,3.5,79.7,85.9,83.6,110.2506714,2.5,1.48897415,235687,0.0,4,33,1
26659.52,430,17745.17,829,66.56,3.5,79.7,85.9,83.6,110.2506714,2.5,0.906398023,580904,7.0,2,93,13
24701.7,237,17955.21,374,72.69,3.5,79.7,85.9,83.6,110.2506714,2.5,0.878238575,352013,1.0,6,46,3
33361.5,167,24482.27,264,73.38,3.5,79.7,85.9,83.6,110.2506714,2.5,1.15938871,357538,5.0,4,47,6
46909.19,209,32697.99,321,69.7,3.5,79.7,85.9,83.6,110.2506714,2.5,0.92281419,403885,3.0,7,44,12
48607.58,184,33975.36,352,69.9,3.5,79.7,85.9,83.6,110.2506714,2.5,1.450117475,377446,3.0,5,45,16
34451.19,172,24960.84,190,72.45,3.5,79.7,85.9,83.6,110.2506714,2.5,1.307108062,306297,9.0,4,40,5
89627.02,269,48239.45,489,53.82,3.5,79.7,85.9,83.6,110.2506714,2.5,1.223452964,439276,3.0,6,50,12
49761.25,183,33508.17,381,67.34,3.5,79.7,85.9,83.6,110.2506714,2.5,1.178712104,292786,2.0,5,41,14
35545.57,304,26197.43,389,73.7,3.5,79.7,85.9,83.6,110.2506714,2.5,0.967726347,464356,7.0,3,60,9
62709.45,256,38932.23,768,62.08,3.5,79.7,85.9,83.6,110.2506714,2.5,1.191436661,658553,1.0,7,89,28
48104.7,253,31035.81,510,64.52,3.5,79.7,85.9,83.6,110.2506714,2.5,0.945980094,484474,0.0,5,64,5
40886.26,253,29612.38,428,72.43,3.5,79.7,85.9,83.6,110.2506714,2.5,1.661699523,377432,0.0,5,44,11
73194.74,78,42100.0,200,57.52,3.5,79.7,85.9,83.6,110.2506714,2.5,1.520122922,229055,2.0,2,34,10
35120.5,176,23955.33,285,68.21,3.5,79.7,85.9,83.6,110.2506714,2.5,1.079200307,493515,1.0,7,66,13
40612.89,38,34946.0,50,86.05,3.5,79.7,85.9,83.6,110.2506714,2.5,3.036699245,153407,6.0,12,36,15
43576.39,67,33615.59,117,77.14,3.5,79.7,85.9,83.6,110.2506714,2.5,3.839914261,125273,2.0,4,31,23
29146.11,158,20521.07,255,70.41,3.5,79.7,85.9,83.6,110.2506714,2.5,1.264256243,412023,1.0,6,48,8
88837.89,386,46612.43,918,52.47,3.5,79.9,86.1,83.7,109.8478066,2.5,1.517021284,561070,1.0,7,77,21
42373.44,287,24250.61,444,57.23,3.5,79.9,86.1,83.7,109.8478066,2.5,1.12022471,473861,0.0,7,60,14
32009.01,111,22501.06,161,70.3,3.5,79.9,86.1,83.7,109.8478066,2.5,1.190863154,331078,1.0,4,34,3
36457.17,281,22013.78,679,60.38,3.5,79.9,86.1,83.7,109.8478066,2.5,0.893936142,570666,2.0,9,80,9
33347.53,189,24512.69,226,73.51,3.5,79.9,86.1,83.7,109.8478066,2.5,1.274719904,508137,1.0,2,55,4
51735.29,102,37566.3,184,72.61,3.5,79.9,86.1,83.7,109.8478066,2.5,1.660947334,361146,3.0,2,42,11
33125.68,258,22432.82,417,67.72,3.5,79.9,86.1,83.7,109.8478066,2.5,1.178874327,421109,3.0,4,54,7
27129.99,99,18888.18,110,69.62,3.5,79.9,86.1,83.7,109.8478066,2.5,1.48897415,235687,0.0,4,33,1
26531.76,550,18106.82,754,68.25,3.5,79.9,86.1,83.7,109.8478066,2.5,0.906398023,580904,7.0,2,93,13
26928.96,222,18491.19,295,68.67,3.5,79.9,86.1,83.7,109.8478066,2.5,0.878238575,352013,1.0,6,46,3
34860.24,209,26155.97,207,75.03,3.5,79.9,86.1,83.7,109.8478066,2.5,1.15938871,357538,5.0,4,47,6
46387.81,214,33310.28,326,71.81,3.5,79.9,86.1,83.7,109.8478066,2.5,0.92281419,403885,3.0,7,44,12
50888.82,225,32226.66,343,63.33,3.5,79.9,86.1,83.7,109.8478066,2.5,1.450117475,377446,3.0,5,45,16
36797.68,162,25710.19,172,69.87,3.5,79.9,86.1,83.7,109.8478066,2.5,1.307108062,306297,9.0,4,40,5
84125.66,340,48013.32,512,57.07,3.5,79.9,86.1,83.7,109.8478066,2.5,1.223452964,439276,3.0,6,50,12
46195.53,224,34609.01,333,74.92,3.5,79.9,86.1,83.7,109.8478066,2.5,1.178712104,292786,2.0,5,41,14
35411.92,328,25874.5,379,73.07,3.5,79.9,86.1,83.7,109.8478066,2.5,0.967726347,464356,7.0,3,60,9
63484.35,320,39465.14,735,62.17,3.5,79.9,86.1,83.7,109.8478066,2.5,1.191436661,658553,1.0,7,89,28
46149.72,213,29825.2,529,64.63,3.5,79.9,86.1,83.7,109.8478066,2.5,0.945980094,484474,0.0,5,64,5
41435.11,234,29473.22,351,71.13,3.5,79.9,86.1,83.7,109.8478066,2.5,1.661699523,377432,0.0,5,44,11
81322.45,83,40616.83,202,49.95,3.5,79.9,86.1,83.7,109.8478066,2.5,1.520122922,229055,2.0,2,34,10
36727.05,226,23485.11,292,63.94,3.5,79.9,86.1,83.7,109.8478066,2.5,1.079200307,493515,1.0,7,66,13
44142.62,42,32091.04,67,72.7,3.5,79.9,86.1,83.7,109.8478066,2.5,3.036699245,153407,6.0,12,36,15
46676.0,40,35474.56,114,76.0,3.5,79.9,86.1,83.7,109.8478066,2.5,3.839914261,125273,2.0,4,31,23
28526.83,194,20624.62,222,72.3,3.5,79.9,86.1,83.7,109.8478066,2.5,1.264256243,412023,1.0,6,48,8
86317.91,502,45897.76,948,53.17,3.4,80.1,86.3,83.9,111.4592659,2.5,1.517021284,561070,1.0,7,77,21
42014.3,348,25621.62,497,60.98,3.4,80.1,86.3,83.9,111.4592659,2.5,1.12022471,473861,0.0,7,60,14
31644.74,114,22739.73,172,71.86,3.4,80.1,86.3,83.9,111.4592659,2.5,1.190863154,331078,1.0,4,34,3
35957.52,374,21950.91,686,61.05,3.4,80.1,86.3,83.9,111.4592659,2.5,0.893936142,570666,2.0,9,80,9
35291.27,217,25950.45,244,73.53,3.4,80.1,86.3,83.9,111.4592659,2.5,1.274719904,508137,1.0,2,55,4
57938.24,102,36170.5,200,62.43,3.4,80.1,86.3,83.9,111.4592659,2.5,1.660947334,361146,3.0,2,42,11
34266.33,389,22546.56,439,65.8,3.4,80.1,86.3,83.9,111.4592659,2.5,1.178874327,421109,3.0,4,54,7
26910.22,90,19123.47,98,71.06,3.4,80.1,86.3,83.9,111.4592659,2.5,1.48897415,235687,0.0,4,33,1
26529.88,627,18238.01,791,68.75,3.4,80.1,86.3,83.9,111.4592659,2.5,0.906398023,580904,7.0,2,93,13
25630.51,295,18109.63,322,70.66,3.4,80.1,86.3,83.9,111.4592659,2.5,0.878238575,352013,1.0,6,46,3
34625.22,252,25656.17,259,74.1,3.4,80.1,86.3,83.9,111.4592659,2.5,1.15938871,357538,5.0,4,47,6
45468.04,225,34432.0,345,75.73,3.4,80.1,86.3,83.9,111.4592659,2.5,0.92281419,403885,3.0,7,44,12
50519.89,246,32999.0,371,65.32,3.4,80.1,86.3,83.9,111.4592659,2.5,1.450117475,377446,3.0,5,45,16
37249.27,197,25590.38,197,68.7,3.4,80.1,86.3,83.9,111.4592659,2.5,1.307108062,306297,9.0,4,40,5
92608.51,432,45315.09,551,48.93,3.4,80.1,86.3,83.9,111.4592659,2.5,1.223452964,439276,3.0,6,50,12
49860.41,288,32904.21,382,65.99,3.4,80.1,86.3,83.9,111.4592659,2.5,1.178712104,292786,2.0,5,41,14
36443.16,371,26164.42,390,71.8,3.4,80.1,86.3,83.9,111.4592659,2.5,0.967726347,464356,7.0,3,60,9
63405.42,487,39612.08,938,62.47,3.4,80.1,86.3,83.9,111.4592659,2.5,1.191436661,658553,1.0,7,89,28
45932.16,255,30684.99,568,66.81,3.4,80.1,86.3,83.9,111.4592659,2.5,0.945980094,484474,0.0,5,64,5
45731.08,250,28658.43,433,62.67,3.4,80.1,86.3,83.9,111.4592659,2.5,1.661699523,377432,0.0,5,44,11
84164.47,108,39293.46,214,46.69,3.4,80.1,86.3,83.9,111.4592659,2.5,1.520122922,229055,2.0,2,34,10
35708.22,222,21922.24,417,61.39,3.4,80.1,86.3,83.9,111.4592659,2.5,1.079200307,493515,1.0,7,66,13
45975.81,43,32181.03,58,70.0,3.4,80.1,86.3,83.9,111.4592659,2.5,3.036699245,153407,6.0,12,36,15
43950.44,62,35679.39,122,81.18,3.4,80.1,86.3,83.9,111.4592659,2.5,3.839914261,125273,2.0,4,31,23
28150.96,361,21581.46,200,76.66,3.4,80.1,86.3,83.9,111.4592659,2.5,1.264256243,412023,1.0,6,48,8
90098.03,692,44812.46,1000,49.74,3.3,80.5,86.6,84.2,111.5487914,2.25,1.517021284,561070,1.0,7,77,21
42498.34,477,26914.7,532,63.33,3.3,80.5,86.6,84.2,111.5487914,2.25,1.12022471,473861,0.0,7,60,14
31210.47,148,22678.08,159,72.66,3.3,80.5,86.6,84.2,111.5487914,2.25,1.190863154,331078,1.0,4,34,3
39249.34,601,22646.34,715,57.7,3.3,80.5,86.6,84.2,111.5487914,2.25,0.893936142,570666,2.0,9,80,9
35284.92,254,25564.7,297,72.45,3.3,80.5,86.6,84.2,111.5487914,2.25,1.274719904,508137,1.0,2,55,4
57924.55,191,37767.36,193,65.2,3.3,80.5,86.6,84.2,111.5487914,2.25,1.660947334,361146,3.0,2,42,11
33198.0,490,22645.46,418,68.21,3.3,80.5,86.6,84.2,111.5487914,2.25,1.178874327,421109,3.0,4,54,7
30459.4,187,20164.23,123,66.2,3.3,80.5,86.6,84.2,111.5487914,2.25,1.48897415,235687,0.0,4,33,1
27548.97,856,18713.86,875,67.93,3.3,80.5,86.6,84.2,111.5487914,2.25,0.906398023,580904,7.0,2,93,13
27008.61,404,19121.61,347,70.8,3.3,80.5,86.6,84.2,111.5487914,2.25,0.878238575,352013,1.0,6,46,3
34325.19,383,27673.78,331,80.62,3.3,80.5,86.6,84.2,111.5487914,2.25,1.15938871,357538,5.0,4,47,6
47731.2,300,35081.44,378,73.5,3.3,80.5,86.6,84.2,111.5487914,2.25,0.92281419,403885,3.0,7,44,12
49483.49,423,32920.24,477,66.53,3.3,80.5,86.6,84.2,111.5487914,2.25,1.450117475,377446,3.0,5,45,16
37817.3,292,27372.1,239,72.38,3.3,80.5,86.6,84.2,111.5487914,2.25,1.307108062,306297,9.0,4,40,5
91388.92,527,49334.61,528,53.98,3.3,80.5,86.6,84.2,111.5487914,2.25,1.223452964,439276,3.0,6,50,12
53089.22,443,35255.49,388,66.41,3.3,80.5,86.6,84.2,111.5487914,2.25,1.178712104,292786,2.0,5,41,14
35651.1,487,27095.0,456,76.0,3.3,80.5,86.6,84.2,111.5487914,2.25,0.967726347,464356,7.0,3,60,9
64431.17,650,41991.11,942,65.17,3.3,80.5,86.6,84.2,111.5487914,2.25,1.191436661,658553,1.0,7,89,28
46285.96,329,30969.69,533,66.91,3.3,80.5,86.6,84.2,111.5487914,2.25,0.945980094,484474,0.0,5,64,5
45001.06,329,29022.62,451,64.49,3.3,80.5,86.6,84.2,111.5487914,2.25,1.661699523,377432,0.0,5,44,11
77132.61,162,40470.73,275,52.47,3.3,80.5,86.6,84.2,111.5487914,2.25,1.520122922,229055,2.0,2,34,10
35832.65,263,24767.38,328,69.12,3.3,80.5,86.6,84.2,111.5487914,2.25,1.079200307,493515,1.0,7,66,13
48234.49,69,30223.64,55,62.66,3.3,80.5,86.6,84.2,111.5487914,2.25,3.036699245,153407,6.0,12,36,15
42615.48,98,33700.0,100,79.08,3.3,80.5,86.6,84.2,111.5487914,2.25,3.839914261,125273,2.0,4,31,23
33932.79,481,21439.38,232,63.18,3.3,80.5,86.6,84.2,111.5487914,2.25,1.264256243,412023,1.0,6,48,8
92881.29,706,45461.79,859,48.95,3.1,80.8,86.6,84.5,114.4583706,2.25,1.517021284,561070,1.0,7,77,21
43995.43,485,26833.57,556,60.99,3.1,80.8,86.6,84.5,114.4583706,2.25,1.12022471,473861,0.0,7,60,14
32225.61,155,22000.33,147,68.27,3.1,80.8,86.6,84.5,114.4583706,2.25,1.190863154,331078,1.0,4,34,3
35076.77,637,23189.72,673,66.11,3.1,80.8,86.6,84.5,114.4583706,2.25,0.893936142,570666,2.0,9,80,9
34704.79,285,26103.86,276,75.22,3.1,80.8,86.6,84.5,114.4583706,2.25,1.274719904,508137,1.0,2,55,4
53450.12,214,39258.82,187,73.45,3.1,80.8,86.6,84.5,114.4583706,2.25,1.660947334,361146,3.0,2,42,11
33129.95,528,22719.0,435,68.58,3.1,80.8,86.6,84.5,114.4583706,2.25,1.178874327,421109,3.0,4,54,7
28817.5,219,19822.22,117,68.79,3.1,80.8,86.6,84.5,114.4583706,2.25,1.48897415,235687,0.0,4,33,1
26719.87,1211,18715.27,865,70.04,3.1,80.8,86.6,84.5,114.4583706,2.25,0.906398023,580904,7.0,2,93,13
26506.29,470,18898.78,327,71.3,3.1,80.8,86.6,84.5,114.4583706,2.25,0.878238575,352013,1.0,6,46,3
33746.16,342,27602.16,415,81.79,3.1,80.8,86.6,84.5,114.4583706,2.25,1.15938871,357538,5.0,4,47,6
47338.86,342,35293.05,376,74.55,3.1,80.8,86.6,84.5,114.4583706,2.25,0.92281419,403885,3.0,7,44,12
51784.02,421,31953.42,526,61.71,3.1,80.8,86.6,84.5,114.4583706,2.25,1.450117475,377446,3.0,5,45,16
37331.98,265,27887.59,231,74.7,3.1,80.8,86.6,84.5,114.4583706,2.25,1.307108062,306297,9.0,4,40,5
94326.77,516,48924.74,544,51.87,3.1,80.8,86.6,84.5,114.4583706,2.25,1.223452964,439276,3.0,6,50,12
50880.63,456,33723.03,392,66.28,3.1,80.8,86.6,84.5,114.4583706,2.25,1.178712104,292786,2.0,5,41,14
36455.63,487,27240.18,450,74.72,3.1,80.8,86.6,84.5,114.4583706,2.25,0.967726347,464356,7.0,3,60,9
65881.43,652,41641.46,989,63.21,3.1,80.8,86.6,84.5,114.4583706,2.25,1.191436661,658553,1.0,7,89,28
49671.77,525,32091.13,567,64.61,3.1,80.8,86.6,84.5,114.4583706,2.25,0.945980094,484474,0.0,5,64,5
39958.15,448,29928.67,415,74.9,3.1,80.8,86.6,84.5,114.4583706,2.25,1.661699523,377432,0.0,5,44,11
75153.26,169,38649.6,250,51.43,3.1,80.8,86.6,84.5,114.4583706,2.25,1.520122922,229055,2.0,2,34,10
35234.06,328,21734.17,493,61.69,3.1,80.8,86.6,84.5,114.4583706,2.25,1.079200307,493515,1.0,7,66,13
39310.19,72,33023.26,43,84.01,3.1,80.8,86.6,84.5,114.4583706,2.25,3.036699245,153407,6.0,12,36,15
48751.4,122,34446.49,109,70.66,3.1,80.8,86.6,84.5,114.4583706,2.25,3.839914261,125273,2.0,4,31,23
31117.01,328,21764.09,225,69.94,3.1,80.8,86.6,84.5,114.4583706,2.25,1.264256243,412023,1.0,6,48,8
81380.37,607,46860.07,984,57.58,3.2,81.1,86.5,84.7,117.0098478,2.0,1.517021284,561070,1.0,7,77,21
42240.18,433,27598.18,584,65.34,3.2,81.1,86.5,84.7,117.0098478,2.0,1.12022471,473861,0.0,7,60,14
33647.17,138,22675.74,160,67.39,3.2,81.1,86.5,84.7,117.0098478,2.0,1.190863154,331078,1.0,4,34,3
34635.13,518,23765.49,602,68.62,3.2,81.1,86.5,84.7,117.0098478,2.0,0.893936142,570666,2.0,9,80,9
33515.89,304,26424.92,313,78.84,3.2,81.1,86.5,84.7,117.0098478,2.0,1.274719904,508137,1.0,2,55,4
57164.91,171,36849.34,241,64.46,3.2,81.1,86.5,84.7,117.0098478,2.0,1.660947334,361146,3.0,2,42,11
32079.85,444,22822.91,459,71.14,3.2,81.1,86.5,84.7,117.0098478,2.0,1.178874327,421109,3.0,4,54,7
28361.5,184,19336.16,159,68.18,3.2,81.1,86.5,84.7,117.0098478,2.0,1.48897415,235687,0.0,4,33,1
27613.26,817,18803.99,1015,68.1,3.2,81.1,86.5,84.7,117.0098478,2.0,0.906398023,580904,7.0,2,93,13
26416.55,338,18643.28,335,70.57,3.2,81.1,86.5,84.7,117.0098478,2.0,0.878238575,352013,1.0,6,46,3
36686.33,293,26887.29,351,73.29,3.2,81.1,86.5,84.7,117.0098478,2.0,1.15938871,357538,5.0,4,47,6
47820.89,321,36063.52,457,75.41,3.2,81.1,86.5,84.7,117.0098478,2.0,0.92281419,403885,3.0,7,44,12
52643.57,381,34369.9,512,65.29,3.2,81.1,86.5,84.7,117.0098478,2.0,1.450117475,377446,3.0,5,45,16
37769.74,285,28750.85,343,76.12,3.2,81.1,86.5,84.7,117.0098478,2.0,1.307108062,306297,9.0,4,40,5
94530.86,507,50278.2,681,53.19,3.2,81.1,86.5,84.7,117.0098478,2.0,1.223452964,439276,3.0,6,50,12
52660.09,403,34554.24,403,65.62,3.2,81.1,86.5,84.7,117.0098478,2.0,1.178712104,292786,2.0,5,41,14
37042.99,493,28243.43,493,76.25,3.2,81.1,86.5,84.7,117.0098478,2.0,0.967726347,464356,7.0,3,60,9
64142.38,580,43003.46,1117,67.04,3.2,81.1,86.5,84.7,117.0098478,2.0,1.191436661,658553,1.0,7,89,28
48089.44,354,32374.84,621,67.32,3.2,81.1,86.5,84.7,117.0098478,2.0,0.945980094,484474,0.0,5,64,5
41201.91,415,30296.64,447,73.53,3.2,81.1,86.5,84.7,117.0098478,2.0,1.661699523,377432,0.0,5,44,11
85515.1,135,39915.6,282,46.68,3.2,81.1,86.5,84.7,117.0098478,2.0,1.520122922,229055,2.0,2,34,10
34585.42,286,26614.59,336,76.95,3.2,81.1,86.5,84.7,117.0098478,2.0,1.079200307,493515,1.0,7,66,13
49330.61,75,32637.04,81,66.16,3.2,81.1,86.5,84.7,117.0098478,2.0,3.036699245,153407,6.0,12,36,15
46834.02,122,36848.74,119,78.68,3.2,81.1,86.5,84.7,117.0098478,2.0,3.839914261,125273,2.0,4,31,23
31095.24,337,21603.6,229,69.48,3.2,81.1,86.5,84.7,117.0098478,2.0,1.264256243,412023,1.0,6,48,8
91760.81,367,50546.74,908,55.09,3.0,81.4,86.6,84.9,115.7564906,2.0,1.517021284,561070,1.0,7,77,21
43419.13,314,26958.09,503,62.09,3.0,81.4,86.6,84.9,115.7564906,2.0,1.12022471,473861,0.0,7,60,14
31057.08,100,23724.25,124,76.39,3.0,81.4,86.6,84.9,115.7564906,2.0,1.190863154,331078,1.0,4,34,3
35687.23,395,23347.58,487,65.42,3.0,81.4,86.6,84.9,115.7564906,2.0,0.893936142,570666,2.0,9,80,9
37241.85,219,26573.68,252,71.35,3.0,81.4,86.6,84.9,115.7564906,2.0,1.274719904,508137,1.0,2,55,4
55421.57,149,39507.61,197,71.29,3.0,81.4,86.6,84.9,115.7564906,2.0,1.660947334,361146,3.0,2,42,11
31104.2,319,24271.2,391,78.03,3.0,81.4,86.6,84.9,115.7564906,2.0,1.178874327,421109,3.0,4,54,7
28715.26,139,18874.26,101,65.73,3.0,81.4,86.6,84.9,115.7564906,2.0,1.48897415,235687,0.0,4,33,1
28938.29,565,19623.35,809,67.81,3.0,81.4,86.6,84.9,115.7564906,2.0,0.906398023,580904,7.0,2,93,13
26260.68,235,18985.58,312,72.3,3.0,81.4,86.6,84.9,115.7564906,2.0,0.878238575,352013,1.0,6,46,3
35826.65,239,27412.3,305,76.51,3.0,81.4,86.6,84.9,115.7564906,2.0,1.15938871,357538,5.0,4,47,6
46280.42,217,36282.07,382,78.4,3.0,81.4,86.6,84.9,115.7564906,2.0,0.92281419,403885,3.0,7,44,12
53602.8,261,34265.57,502,63.92,3.0,81.4,86.6,84.9,115.7564906,2.0,1.450117475,377446,3.0,5,45,16
38971.93,196,29769.98,250,76.39,3.0,81.4,86.6,84.9,115.7564906,2.0,1.307108062,306297,9.0,4,40,5
95547.54,345,51766.43,640,54.18,3.0,81.4,86.6,84.9,115.7564906,2.0,1.223452964,439276,3.0,6,50,12
54591.76,305,35640.58,360,65.29,3.0,81.4,86.6,84.9,115.7564906,2.0,1.178712104,292786,2.0,5,41,14
37954.16,406,26542.58,376,69.93,3.0,81.4,86.6,84.9,115.7564906,2.0,0.967726347,464356,7.0,3,60,9
61417.54,367,44350.14,950,72.21,3.0,81.4,86.6,84.9,115.7564906,2.0,1.191436661,658553,1.0,7,89,28
45563.73,263,34019.56,601,74.66,3.0,81.4,86.6,84.9,115.7564906,2.0,0.945980094,484474,0.0,5,64,5
40396.55,251,31445.95,370,77.84,3.0,81.4,86.6,84.9,115.7564906,2.0,1.661699523,377432,0.0,5,44,11
78907.57,112,39283.92,199,49.78,3.0,81.4,86.6,84.9,115.7564906,2.0,1.520122922,229055,2.0,2,34,10
33160.65,229,25953.94,274,78.27,3.0,81.4,86.6,84.9,115.7564906,2.0,1.079200307,493515,1.0,7,66,13
53194.86,77,36941.18,51,69.45,3.0,81.4,86.6,84.9,115.7564906,2.0,3.036699245,153407,6.0,12,36,15
43081.1,106,38553.24,100,89.49,3.0,81.4,86.6,84.9,115.7564906,2.0,3.839914261,125273,2.0,4,31,23
32682.55,217,21625.86,206,66.17,3.0,81.4,86.6,84.9,115.7564906,2.0,1.264256243,412023,1.0,6,48,8
84206.85,492,51903.24,1092,61.64,3.3,81.7,87.2,84.9,116.8755595,2.0,1.517021284,561070,1.0,7,77,21
34077.0,517,28704.02,569,84.23,3.3,81.7,87.2,84.9,116.8755595,2.0,1.12022471,473861,0.0,7,60,14
30896.02,103,22862.1,116,74.0,3.3,81.7,87.2,84.9,116.8755595,2.0,1.190863154,331078,1.0,4,34,3
34339.45,402,23882.93,528,69.55,3.3,81.7,87.2,84.9,116.8755595,2.0,0.893936142,570666,2.0,9,80,9
35887.96,207,26776.32,301,74.61,3.3,81.7,87.2,84.9,116.8755595,2.0,1.274719904,508137,1.0,2,55,4
53204.7,127,41369.39,196,77.76,3.3,81.7,87.2,84.9,116.8755595,2.0,1.660947334,361146,3.0,2,42,11
31291.01,332,24232.21,416,77.44,3.3,81.7,87.2,84.9,116.8755595,2.0,1.178874327,421109,3.0,4,54,7
29857.45,107,21165.26,95,70.89,3.3,81.7,87.2,84.9,116.8755595,2.0,1.48897415,235687,0.0,4,33,1
28901.39,600,20083.71,924,69.49,3.3,81.7,87.2,84.9,116.8755595,2.0,0.906398023,580904,7.0,2,93,13
27643.13,230,20453.36,283,73.99,3.3,81.7,87.2,84.9,116.8755595,2.0,0.878238575,352013,1.0,6,46,3
36217.74,235,27181.31,252,75.05,3.3,81.7,87.2,84.9,116.8755595,2.0,1.15938871,357538,5.0,4,47,6
47820.87,242,36211.15,477,75.72,3.3,81.7,87.2,84.9,116.8755595,2.0,0.92281419,403885,3.0,7,44,12
53719.98,309,32765.16,630,60.99,3.3,81.7,87.2,84.9,116.8755595,2.0,1.450117475,377446,3.0,5,45,16
37856.21,183,29144.5,232,76.99,3.3,81.7,87.2,84.9,116.8755595,2.0,1.307108062,306297,9.0,4,40,5
92730.11,381,54432.98,806,58.7,3.3,81.7,87.2,84.9,116.8755595,2.0,1.223452964,439276,3.0,6,50,12
51215.05,295,35741.35,420,69.79,3.3,81.7,87.2,84.9,116.8755595,2.0,1.178712104,292786,2.0,5,41,14
37176.72,321,28006.72,415,75.33,3.3,81.7,87.2,84.9,116.8755595,2.0,0.967726347,464356,7.0,3,60,9
64016.77,439,45441.48,1089,70.98,3.3,81.7,87.2,84.9,116.8755595,2.0,1.191436661,658553,1.0,7,89,28
45432.26,273,37379.32,698,82.27,3.3,81.7,87.2,84.9,116.8755595,2.0,0.945980094,484474,0.0,5,64,5
40754.41,288,31516.31,411,77.33,3.3,81.7,87.2,84.9,116.8755595,2.0,1.661699523,377432,0.0,5,44,11
68161.02,107,42215.58,231,61.94,3.3,81.7,87.2,84.9,116.8755595,2.0,1.520122922,229055,2.0,2,34,10
33697.96,187,25686.44,272,76.23,3.3,81.7,87.2,84.9,116.8755595,2.0,1.079200307,493515,1.0,7,66,13
52401.18,73,38381.36,59,73.25,3.3,81.7,87.2,84.9,116.8755595,2.0,3.036699245,153407,6.0,12,36,15
44350.9,78,36603.09,97,82.53,3.3,81.7,87.2,84.9,116.8755595,2.0,3.839914261,125273,2.0,4,31,23
31981.18,211,23240.95,187,72.67,3.3,81.7,87.2,84.9,116.8755595,2.0,1.264256243,412023,1.0,6,48,8
88602.24,624,49307.92,1129,55.65,3.7,82.2,87.5,85.1,115.2504472,2.0,1.481194994,567007,1.0,7,77,21
41902.65,750,29108.55,625,69.47,3.7,82.2,87.5,85.1,115.2504472,2.0,1.131828689,461499,0.0,7,60,14
29488.05,174,24083.29,143,81.67,3.7,82.2,87.5,85.1,115.2504472,2.0,1.272927344,327184,1.0,4,34,3
33552.26,757,25098.43,585,74.8,3.7,82.2,87.5,85.1,115.2504472,2.0,0.937566624,580630,2.0,9,80,9
35131.88,298,27306.83,289,77.73,3.7,82.2,87.5,85.1,115.2504472,2.0,1.199362608,503853,1.0,2,55,4
53489.87,197,39593.8,242,74.02,3.7,82.2,87.5,85.1,115.2504472,2.0,1.574977344,356671,3.0,2,42,11
31580.57,474,24043.47,430,76.13,3.7,82.2,87.5,85.1,115.2504472,2.0,1.241960036,419625,3.0,4,54,7
26326.05,174,20574.12,114,78.15,3.7,82.2,87.5,85.1,115.2504472,2.0,1.475990272,233406,0.0,4,33,1
27590.46,853,19713.73,917,71.45,3.7,82.2,87.5,85.1,115.2504472,2.0,0.887204028,572940,7.0,2,93,13
27372.4,383,19967.58,358,72.95,3.7,82.2,87.5,85.1,115.2504472,2.0,0.754159342,348310,1.0,6,46,3
