합계,광진구,여자,185118,6757,6685,8346,11020,13621,17258,18327,14670,16471,14914,15863,12840,8653,6858,5432,3634,2110,1096,446,107,15,183577,6633,6445,7736,10620,13674,16779,18073,14215,15945,15181,15379,13467,8912,7127,5548,3873,2203,1178,463,114,16,181676,6465,6283,7108,10155,13797,16332,17370,14184,15282,15309,14772,13872,9568,7321,5613,4019,2387,1240,463,122,17,180388,6260,6198,6603,9568,13964,16276,16619,14330,14524,15478,14158,14217,10363,7416,5699,4188,2598,1310,469,129,25,180213,5952,6058,6462,8881,14048,16770,15877,14619,13872,15587,13829,14498,10938,7563,5887,4542,2771,1393,502,143,27,180367,5597,5904,6373,8264,14116,17378,15373,14931,13216,15424,13986,14395,11497,7765,6142,4840,2971,1481,541,151,27,179247,5122,5776,6148,7711,14078,17916,15050,14620,12691,14916,14194,13970,12140,8013,6381,4972,3207,1570,589,154,33,177554,4454,5608,5980,7088,14123,18620,14784,13789,12501,14182,14252,13439,12578,8608,6581,5050,3393,1697,637,163,34,175473,3824,5282,5877,6544,13912,19052,14672,13020,12412,13319,14325,12902,12883,9361,6682,5086,3571,1872,683,170,29,173962,3431,4869,5706,6428,13320,19043,15002,12334,12470,12591,14367,12642,13000,9909,6829,5203,3860,2023,733,178,28
합계,동대문구,계,357193,13756,13342,15706,19799,25087,28809,32195,28630,30950,27068,29676,26570,19379,16587,14300,8475,4204,1840,664,140,23,357538,13747,13120,14822,19042,25842,28038,31825,28028,30576,27560,29173,27662,19899,16924,14604,9208,4557,2021,732,140,23,355274,13495,12898,13702,18360,26423,27641,30125,27856,29575,27856,28239,28274,21059,17203,14618,9793,5027,2195,757,161,25,350690,12872,12679,12595,17609,26338,27533,28075,27710,28014,28292,27023,28586,22462,17177,14546,10353,5507,2352,760,185,26,345932,12005,12354,12044,16496,25847,27874,26045,27548,26462,28631,26181,28573,23435,17207,14444,11249,5980,2516,817,202,28,342485,11292,11978,11705,15392,25588,28231,24681,27651,25131,28340,26094,27996,24197,17387,14506,11975,6483,2701,907,224,30,340268,10771,11709,11340,14421,25439,28807,24214,27312,24322,27551,26310,27145,25011,17759,14775,12185,6966,2974,977,253,32,337801,9990,11437,11100,13225,25595,29694,24184,26078,24010,26403,26376,26082,25502,18789,15062,12222,7391,3318,1046,263,39,335066,9109,11058,10951,12163,25729,30247,24435,24729,24025,24933,26574,24984,25813,20119,15043,12184,7883,3663,1126,253,50,334024,8422,10675,10841,11834,25569,30435,24965,23531,24404,23741,26757,24317,25933,21119,15131,12208,8643,3989,1207,252,54
합계,동대문구,남자,179112,7002,6869,8069,10258,12854,15145,16736,14831,16193,13889,14642,12970,9322,7760,6718,3611,1498,528,180,35,6,179150,7056,6729,7614,9778,13271,14836,16434,14525,16017,14119,14449,13528,9609,7891,6815,4010,1655,592,188,35,4,177841,6967,6594,7037,9363,13444,14700,15544,14397,15519,14230,14088,13836,10158,8097,6775,4316,1890,651,190,44,4,175335,6644,6474,6449,8960,13250,14691,14523,14309,14657,14391,13636,13980,10864,8119,6706,4593,2144,709,192,45,4,172828,6209,6301,6175,8385,12930,14882,13536,14217,13706,14612,13292,14005,11387,8124,6611,5024,2383,807,199,43,5,170870,5849,6121,6030,7780,12612,15052,12817,14285,12988,14523,13226,13772,11794,8281,6585,5364,2616,899,223,53,5,169318,5555,6013,5820,7259,12243,15316,12567,14091,12606,14113,13314,13405,12174,8517,6711,5433,2865,994,259,66,4,167564,5116,5887,5681,6639,12008,15685,12562,13440,12426,13549,13324,12985,12405,8979,6904,5421,3064,1130,285,71,8,165615,4637,5703,5623,6094,11763,15824,12582,12751,12421,12796,13389,12616,12582,9618,6914,5386,3269,1276,301,65,11,164553,4257,5505,5593,5939,11518,15676,12777,12164,12605,12164,13448,12360,12691,10129,6934,5372,3600,1421,338,55,11
합계,동대문구,여자,178081,6754,6473,7638,9541,12233,13664,15459,13799,14757,13179,15034,13601,10057,8827,7583,4864,2706,1312,484,105,17,178388,6691,6391,7209,9264,12571,13203,15391,13503,14559,13441,14725,14135,10290,9034,7790,5198,2902,1429,544,105,19,177434,6528,6304,6665,8997,12979,12941,14581,13459,14056,13626,14151,14438,10901,9106,7843,5477,3137,1544,567,117,21,175355,6228,6206,6146,8650,13088,12843,13552,13401,13357,13901,13387,14606,11599,9058,7840,5760,3363,1644,568,140,22,173104,5796,6053,5869,8111,12917,12992,12509,13332,12756,14019,12890,14569,12048,9084,7833,6226,3597,1709,618,159,23,171615,5443,5857,5676,7612,12976,13179,11864,13366,12143,13817,12869,14224,12404,9106,7921,6611,3867,1802,684,172,26,170950,5217,5696,5521,7162,13196,13492,11647,13222,11716,13439,12997,13740,12837,9242,8064,6753,4102,1980,718,187,28,170237,4874,5550,5419,6586,13588,14010,11622,12638,11584,12854,13052,13097,13097,9810,8158,6802,4327,2188,761,193,32,169452,4472,5355,5328,6069,13966,14423,11853,11979,11605,12137,13186,12369,13232,10501,8130,6799,4615,2387,825,188,39,169472,4165,5170,5248,5895,14051,14759,12189,11368,11799,11577,13310,11958,13242,10991,8198,6836,5043,2568,869,197,43
합계,중랑구,계,412013,15856,14901,18588,25401,28793,31136,36895,31472,35718,34472,38127,31883,22184,17452,14118,8156,4119,1897,682,142,27,412023,15939,14572,17274,24066,29140,30383,36681,30796,34784,34791,37561,33723,23004,18310,14624,8898,4466,2093,743,146,35,410610,15946,14367,15741,22808,29347,29736,35104,31288,33350,34707,36625,35118,24682,19136,14941,9526,4935,2285,773,160,39,406547,15400,14160,14416,21465,28911,29435,32958,31901,31352,34687,35211,36174,26814,19550,15095,10159,5415,2430,804,178,38,403697,14555,14008,13786,19787,27986,30102,31149,32368,29659,34624,34032,36955,28517,19952,15309,11297,5917,2600,860,203,35,399876,13429,13709,13314,18158,26749,30813,29727,32460,28110,33797,33787,36833,29935,20514,15860,12276,6464,2748,935,232,31,394294,12283,13199,12758,16702,25274,31267,28743,31500,26953,32364,33841,36063,31420,21268,16586,12715,7080,2959,1040,251,31,390233,11147,12723,12421,15135,23984,31890,28443,29818,26968,30631,33613,35135,32694,22863,17331,13002,7672,3326,1151,256,36,386617,9975,12187,12178,13843,22747,32117,28922,28202,27348,28693,33521,33817,33773,24826,17719,13193,8300,3718,1236,268,38,383496,9264,11539,11916,13161,21328,31698,30129,26929,27726,26978,33203,32569,34408,26339,18023,13399,9204,4041,1311,296,40
합계,중랑구,남자,205862,8161,7627,9680,13297,14610,15585,19133,16416,18341,17169,18862,15731,10885,8322,6623,3458,1315,481,146,22,3,205666,8188,7464,8906,12599,14815,15050,19051,16117,17959,17292,18606,16640,11332,8711,6864,3864,1504,517,164,24,4,204630,8156,7353,8080,11927,14884,14756,18176,16435,17230,17246,18129,17321,12106,9130,7009,4205,1733,563,168,25,4,202361,7868,7219,7389,11220,14702,14620,16983,16828,16167,17240,17492,17816,13084,9320,7057,4554,1994,603,174,30,5,200826,7449,7120,7066,10344,14320,14940,16003,17087,15302,17311,16842,18212,13927,9531,7095,5087,2284,677,191,38,5,198698,6887,6985,6811,9412,13706,15334,15212,17096,14605,17032,16574,18148,14626,9856,7323,5501,2576,769,203,43,4,195572,6326,6754,6528,8561,12863,15561,14639,16535,14075,16391,16599,17753,15333,10253,7658,5692,2894,887,222,50,3,193106,5759,6560,6346,7734,12031,15796,14491,15577,14147,15539,16485,17306,15934,11021,8019,5838,3179,1046,252,49,3,190789,5116,6321,6196,7052,11316,15768,14750,14666,14412,14564,16408,16717,16472,11909,8208,5907,3464,1224,272,48,5,188712,4727,5949,6073,6702,10489,15414,15322,13974,14606,13739,16323,16091,16766,12607,8362,5966,3851,1390,300,61,6
합계,중랑구,여자,206152,7696,7274,8908,12104,14183,15551,17762,15056,17377,17303,19265,16152,11300,9130,7495,4698,2804,1416,536,121,24,206357,7751,7108,8368,11467,14325,15333,17631,14679,16825,17499,18955,17083,11673,9599,7760,5034,2962,1576,579,122,31,205980,7790,7014,7662,10881,14464,14980,16928,14854,16120,17462,18496,17797,12577,10006,7932,5322,3203,1722,606,135,35,204186,7532,6941,7027,10245,14209,14815,15975,15073,15185,17447,17719,18359,13730,10231,8039,5605,3421,1827,630,148,33,202871,7106,6888,6720,9443,13666,15162,15146,15281,14358,17313,17190,18743,14590,10422,8214,6211,3634,1923,670,166,30,201178,6542,6724,6503,8746,13043,15479,14515,15364,13505,16765,17214,18686,15309,10658,8538,6775,3888,1979,732,189,27,198722,5958,6445,6230,8141,12411,15707,14105,14966,12878,15973,17242,18310,16088,11015,8929,7023,4187,2072,818,201,28,197128,5388,6163,6076,7401,11953,16094,13953,14241,12821,15092,17128,17830,16760,11843,9313,7164,4493,2280,900,208,33,195828,4859,5866,5982,6791,11432,16349,14172,13536,12937,14129,17113,17100,17301,12917,9512,7286,4836,2494,964,221,34,194785,4537,5591,5843,6459,10840,16284,14807,12956,13120,13239,16880,16479,17642,13733,9662,7434,5353,2651,1011,235,34
합계,성북구,계,471767,20133,20853,23078,26865,32410,35602,40961,39793,44217,36163,37773,32892,23695,20267,17693,10545,5296,2416,915,170,34,464357,19195,20059,21984,25946,32641,33895,39135,37235,43537,36923,36746,33847,23999,20575,17881,11383,5628,2603,936,182,30,455618,18267,19481,20584,25154,32753,32683,36226,35821,41895,37521,35409,34325,25039,20703,17672,11956,6157,2810,936,202,29,447099,17285,19053,19343,24425,32470,31972,33333,34986,39397,38585,33945,34485,26565,20382,17325,12544,6788,3005,970,217,30,439323,16019,18473,18784,23449,31791,31858,30672,34370,36755,39617,33057,34211,27613,20177,17031,13605,7337,3206,1039,234,32,432109,14704,17726,18347,22411,31200,32068,28661,33818,34061,39633,33219,33477,28332,20356,16978,14383,7921,3378,1144,265,33,431427,13837,17290,17756,21682,31437,33044,28067,33239,32280,39289,34267,33047,29557,20793,17333,14614,8673,3621,1285,287,35,432206,12937,16942,17406,20579,32047,34142,28191,32090,31746,38196,35425,32450,30548,21966,17793,14645,9286,4040,1444,302,37,427809,11741,16310,17254,19191,31778,34136,28262,30361,31606,36022,36568,31318,31071,23580,17792,14547,9843,4505,1573,319,38,426764,10947,15638,17106,18863,31445,33798,28839,28867,31932,34104,37798,30933,31371,24948,17889,14516,10804,4922,1663,343,43
합계,성북구,남자,232188,10310,10793,11884,13891,15985,17761,20680,19992,22775,18119,18329,15759,11189,9307,8159,4493,1824,657,244,31,12,228180,9813,10355,11366,13328,16137,16862,19709,18670,22291,18596,17830,16198,11429,9410,8217,4934,2029,711,254,36,9,223373,9318,10032,10617,12849,16176,16341,18234,17853,21307,18925,17253,16406,11956,9464,8104,5180,2290,783,242,39,8,218629,8811,9817,9965,12393,15909,16138,16735,17389,19850,19430,16657,16521,12625,9330,7882,5430,2602,858,243,43,7,214392,8157,9518,9690,11863,15456,16207,15331,17056,18318,19969,16275,16476,13079,9280,7615,5960,2873,958,255,53,7,210416,7520,9098,9488,11320,15004,16371,14299,16787,16869,19913,16407,16163,13402,9421,7492,6312,3131,1075,275,64,9,209414,7117,8832,9187,10961,14799,16864,13944,16552,15950,19549,17028,15949,13985,9707,7585,6358,3457,1211,308,68,9,209002,6641,8637,8954,10433,14747,17334,14031,15953,15679,18857,17626,15742,14438,10273,7773,6362,3718,1386,352,62,8,206300,6037,8299,8821,9726,14456,17175,14158,15082,15615,17724,18120,15329,14685,10962,7821,6275,3974,1588,393,60,6,205398,5653,7934,8741,9544,14251,16897,14496,14355,15769,16659,18721,15164,14855,11579,7939,6162,4418,1760,439,61,7
합계,성북구,여자,239579,9823,10061,11194,12974,16425,17842,20282,19801,21442,18045,19444,17133,12506,10960,9534,6052,3472,1760,671,139,23,236177,9382,9704,10618,12618,16504,17033,19426,18565,21246,18328,18917,17649,12571,11166,9664,6449,3599,1893,682,146,21,232245,8949,9449,9967,12305,16577,16342,17992,17968,20589,18596,18157,17919,13084,11239,9568,6776,3867,2027,695,163,21,228471,8474,9236,9378,12033,16561,15835,16598,17597,19547,19155,17289,17964,13940,11052,9444,7114,4186,2147,727,175,24,224932,7862,8956,9094,11586,16335,15652,15341,17314,18437,19648,16783,17735,14534,10897,9416,7645,4464,2248,784,182,25,221693,7184,8628,8859,11091,16196,15697,14362,17031,17192,19720,16812,17314,14930,10935,9486,8071,4790,2304,870,201,24,222013,6720,8458,8569,10721,16638,16180,14123,16687,16331,19740,17240,17099,15573,11086,9748,8256,5216,2411,977,220,26,223205,6296,8305,8453,10146,17301,16808,14160,16137,16067,19339,17799,16708,16110,11693,10020,8283,5568,2655,1092,240,29,221510,5704,8012,8433,9465,17322,16961,14104,15279,15991,18298,18449,15989,16387,12618,9971,8272,5870,2917,1180,260,32,221366,5294,7704,8365,9319,17195,16902,14343,14512,16163,17445,19077,15770,16516,13369,9950,8354,6386,3162,1224,282,37
합계,강북구,계,334981,12902,12217,15286,19693,21386,23033,28818,26830,29911,26281,28406,25042,19221,16968,14543,8159,3873,1650,624,127,16,331078,12376,11714,14295,18886,21715,21778,27511,25425,29187,26767,27848,25993,19388,17401,15003,8959,4196,1834,656,138,15,327184,11690,11426,13119,18041,22190,21062,25490,24750,28006,27066,27131,26768,20318,17765,15192,9679,4615,2037,679,149,19,323127,10900,11231,12017,17156,22154,20964,23435,24486,26293,27551,26199,27404,21710,17821,15118,10407,5186,2194,715,165,25,319965,10057,10972,11422,16023,21739,21688,21578,24232,24689,28016,25466,27783,22743,17832,15001,11556,5814,2363,781,187,28,316094,9099,10576,10963,14947,21282,22361,20084,23753,23106,27735,25454,27579,23554,17836,15202,12541,6402,2539,842,215,29,310926,8130,10030,10476,13869,20615,22700,19107,22596,21766,26975,25745,26923,24446,17992,15629,12952,7074,2715,929,234,28,305512,7144,9409,10145,12602,19882,22976,18575,20838,21075,25765,25879,26042,25091,18882,16002,13171,7678,3051,1037,246,26,299249,6153,8763,9865,11475,18945,22770,18436,19125,20563,23954,26172,24942,25553,20094,16110,13136,8270,3525,1117,256,32,293602,5381,8072,9512,10852,18019,22228,18701,17552,20213,22225,26321,24086,25710,20960,16149,13021,9209,3927,1171,261,38
합계,강북구,남자,165436,6632,6272,8007,10333,10779,11719,15014,13865,15316,13114,13625,11836,8788,7706,6769,3629,1374,477,164,19,1,163206,6354,6007,7479,9844,10973,11078,14346,13125,14975,13306,13474,12342,8877,7835,6933,3973,1559,540,169,21,2,161055,5995,5878,6815,9371,11215,10713,13344,12820,14407,13418,13231,12768,9352,7929,6944,4277,1784,604,163,26,4,158823,5605,5741,6226,8881,11221,10586,12252,12801,13575,13655,12864,13051,10075,7939,6805,4614,2077,654,167,34,5,156867,5149,5610,5900,8266,10952,10885,11309,12731,12684,13966,12492,13200,10659,7953,6650,5129,2383,720,189,41,5,154588,4636,5452,5613,7736,10513,11247,10541,12491,11808,13937,12430,13152,11105,8002,6678,5546,2632,798,217,51,6,151816,4145,5192,5363,7172,9967,11474,9984,11903,11186,13626,12546,12937,11573,8138,6816,5705,2886,899,249,57,6,148977,3669,4884,5222,6486,9448,11620,9712,10992,10902,13046,12658,12590,11906,8609,6946,5734,3144,1069,282,58,5,145729,3179,4551,5072,5886,8927,11506,9614,10082,10713,12140,12883,12171,12091,9228,6994,5621,3414,1293,303,62,7,142640,2768,4158,4879,5519,8426,11202,9710,9260,10573,11269,13031,11799,12153,9690,7032,5501,3793,1487,326,60,10
합계,강북구,여자,169545,6270,5945,7279,9360,10607,11314,13804,12965,14595,13167,14781,13206,10434,9263,7774,4530,2500,1173,460,108,15,167873,6022,5707,6816,9042,10742,10700,13165,12300,14213,13461,14374,13651,10511,9566,8070,4987,2637,1295,487,117,13,166130,5695,5549,6304,8670,10975,10349,12146,11930,13599,13648,13900,14000,10967,9836,8248,5402,2831,1433,516,123,15,164304,5295,5491,5791,8275,10934,10378,11183,11685,12719,13896,13335,14353,11636,9882,8314,5793,3109,1540,549,132,20,163098,4908,5363,5522,7757,10787,10804,10269,11501,12006,14051,12974,14583,12085,9879,8352,6428,3432,1644,592,147,23,161507,4463,5124,5350,7211,10769,11114,9543,11262,11298,13798,13025,14427,12449,9834,8524,6996,3770,1741,625,164,23,159110,3985,4838,5114,6697,10648,11226,9123,10694,10581,13349,13199,13987,12874,9854,8814,7247,4188,1816,681,178,22,156535,3475,4526,4924,6116,10434,11356,8863,9847,10174,12719,13221,13452,13185,10273,9056,7437,4535,1983,756,188,22,153520,2974,4213,4793,5589,10018,11264,8822,9043,9850,11814,13290,12771,13463,10866,9116,7516,4856,2232,814,195,25,150962,2613,3914,4633,5333,9593,11026,8992,8292,9641,10956,13290,12288,13557,11270,9117,7520,5416,2440,845,202,28
합계,도봉구,계,356182,13630,14123,18240,23585,24929,24691,28169,26151,31612,29566,32515,27836,18569,14761,12864,7857,4277,1980,662,148,22,352014,13221,13482,16965,22486,24976,23570,27441,24892,30532,29707,31597,29210,19305,15354,13139,8501,4555,2168,741,150,27,348310,12873,13133,15516,21435,24893,22932,25914,24720,29060,29808,30421,30102,20879,15979,13221,9109,4971,2362,802,152,32,345444,12405,13068,14153,20441,24492,22694,24333,24938,27340,30188,29096,30797,22935,16422,13334,9739,5477,2541,854,168,32,341842,11591,12702,13461,19063,23860,22937,22552,24902,25705,30278,28175,31066,24593,16927,13446,10734,5930,2769,927,193,35,337404,10653,12180,12962,17578,23042,23202,21086,24667,24012,29680,28110,30627,25981,17471,13855,11606,6387,3016,1029,227,38,332026,9684,11715,12280,16319,21945,23255,20102,23899,22629,28668,28281,29762,27318,18150,14456,11936,6983,3225,1127,258,41,325050,8516,11182,11793,14777,20811,23066,19396,22360,21936,27131,28236,28558,28136,19603,14988,12010,7531,3487,1231,265,43,317795,7396,10491,11540,13336,19698,22526,19126,20632,21621,25125,28428,27239,28491,21345,15287,11992,8077,3805,1322,277,47,312180,6540,9756,11207,12638,18363,21931,19422,19097,21499,23372,28400,26347,28561,22664,15575,12040,8935,4093,1398,302,45
합계,도봉구,남자,175876,7106,7274,9406,12454,12817,12674,14291,13098,15533,14294,15424,13625,9233,7093,6025,3243,1496,590,176,29,2,173632,6921,6954,8722,11778,12908,12044,13985,12522,15049,14281,15072,14126,9614,7400,6174,3588,1609,659,195,35,2,171576,6740,6763,7954,11180,12918,11709,13246,12464,14342,14364,14539,14420,10326,7702,6231,3925,1787,730,202,37,2,169881,6452,6745,7238,10606,12735,11585,12530,12583,13510,14539,14008,14642,11209,7914,6252,4269,2010,805,209,41,3,167745,5978,6565,6887,9842,12434,11643,11692,12558,12725,14592,13617,14661,11979,8155,6245,4774,2246,868,240,45,4,165214,5479,6298,6666,9048,11922,11816,10890,12487,11931,14368,13447,14475,12585,8438,6412,5206,2484,936,275,51,5,162391,5016,6034,6326,8401,11227,11936,10301,12176,11309,13949,13418,14145,13086,8814,6729,5374,2763,1021,300,62,9,158708,4444,5746,6060,7619,10562,11850,9931,11420,11002,13253,13402,13571,13369,9489,6999,5415,3043,1129,333,64,12,154771,3885,5406,5930,6876,9929,11524,9768,10566,10891,12273,13502,13022,13432,10212,7158,5367,3345,1255,362,62,12,151706,3441,5040,5770,6513,9175,11124,9899,9839,10843,11453,13535,12653,13355,10790,7323,5348,3758,1395,377,71,10
합계,도봉구,여자,180306,6524,6849,8835,11132,12112,12017,13879,13053,16079,15273,17092,14211,9336,7668,6840,4615,2781,1390,486,119,21,178382,6300,6529,8243,10708,12069,11526,13456,12370,15483,15426,16525,15084,9692,7954,6965,4913,2947,1509,546,116,26,176735,6134,6370,7562,10255,11976,11223,12668,12256,14718,15445,15883,15682,10553,8278,6991,5185,3184,1632,601,115,30,175563,5953,6323,6915,9835,11757,11110,11803,12356,13830,15649,15089,16156,11726,8509,7083,5470,3467,1736,645,128,29,174097,5613,6137,6574,9221,11426,11294,10860,12344,12981,15686,14558,16406,12615,8773,7201,5961,3684,1901,687,149,31,172191,5174,5883,6296,8530,11120,11386,10196,12180,12081,15312,14664,16152,13396,9033,7443,6400,3904,2081,755,177,33,169636,4668,5681,5954,7918,10719,11319,9801,11724,11320,14719,14863,15617,14232,9336,7727,6562,4220,2204,828,196,32,166343,4072,5436,5733,7159,10249,11216,9465,10940,10935,13878,14834,14987,14767,10114,7989,6595,4489,2359,898,201,32,163024,3511,5085,5610,6460,9770,11002,9358,10066,10730,12853,14926,14218,15059,11133,8129,6626,4732,2550,960,215,35,160474,3100,4716,5437,6126,9188,10807,9523,9258,10656,11919,14865,13694,15206,11875,8253,6692,5177,2698,1021,231,35
합계,노원구,계,587991,23633,26025,36705,44831,41835,36976,45916,45293,56606,51392,50611,40136,26684,20295,17931,11772,6798,3177,1142,203,36,580905,22831,24804,34455,43275,42276,35779,44250,43105,54797,52062,49464,42112,27762,21142,18170,12495,7229,3404,1246,210,40,572941,22111,23921,31766,41828,42496,35023,41369,42084,52172,52632,47936,43424,29764,22236,18125,13079,7724,3682,1296,236,43,565245,21331,23386,29095,40410,42418,34746,38561,41638,48817,53560,46159,44198,32404,22894,18071,13750,8242,3912,1335,285,39,555098,19959,22645,27528,38172,41835,34891,35435,40919,45400,53835,44755,44298,34285,23469,18123,14865,8783,4143,1392,331,39,543268,18056,21593,26438,35586,40944,35182,32602,39800,42101,52809,44534,43685,35720,24318,18563,15682,9353,4418,1480,368,40,532512,16202,20715,25203,33256,39720,35340,30893,37839,39552,51145,45165,42687,37311,25297,19486,15933,9974,4751,1609,399,39,522235,14383,20055,24379,30486,38164,35323,30143,35290,38354,48708,45804,41257,38306,27039,20473,16055,10549,5194,1813,414,50,512275,12811,19077,23811,27810,36470,34760,30262,33180,37616,45540,46645,39641,38958,29398,20927,16104,11134,5626,2017,424,67,504265,11686,17769,22912,26676,34942,33739,31047,31131,36992,42550,47264,38599,39380,31258,21396,16236,12049,5978,2140,453,74
합계,노원구,남자,287151,12036,13405,19108,23724,21895,18423,22792,22183,26860,25100,24598,19444,12819,9192,7775,4407,2207,851,286,43,8,283377,11629,12763,17917,22795,22185,17930,21954,21160,25982,25312,24106,20249,13388,9635,7917,4783,2400,908,317,43,9,279169,11273,12320,16466,21994,22236,17638,20536,20730,24707,25513,23464,20733,14334,10182,7916,5162,2581,1019,310,50,10,275148,10909,12021,15040,21210,22176,17650,19056,20644,23181,25786,22693,21085,15467,10543,7903,5523,2776,1121,300,62,7,269939,10236,11608,14270,19940,21900,17884,17509,20356,21592,25798,21984,21140,16279,10894,7925,6031,2997,1214,309,71,5,263818,9296,11069,13721,18559,21288,18183,16192,19758,20039,25277,21791,20835,16868,11370,8158,6439,3234,1335,329,78,4,258062,8357,10636,13092,17341,20465,18360,15433,18707,18875,24389,22031,20419,17444,11889,8619,6590,3523,1432,371,89,5,252410,7386,10320,12683,15835,19510,18336,15114,17460,18318,23153,22293,19824,17803,12668,9086,6658,3863,1558,447,92,7,246952,6594,9822,12358,14431,18528,17956,15181,16427,17997,21597,22583,19144,18118,13664,9362,6700,4170,1717,510,89,9,242589,6064,9124,11886,13838,17686,17375,15515,15478,17792,20099,22776,18659,18349,14462,9652,6779,4557,1863,539,91,11
합계,노원구,여자,300840,11597,12620,17597,21107,19940,18553,23125,23111,29746,26293,26013,20692,13865,11103,10156,7365,4591,2326,856,161,28,297528,11202,12041,16539,20481,20091,17849,22297,21945,28815,26750,25359,21863,14375,11507,10253,7712,4829,2497,929,167,31,293772,10838,11602,15300,19834,20260,17385,20834,21354,27465,27120,24472,22691,15430,12054,10209,7917,5143,2663,986,186,33,290097,10422,11365,14056,19201,20242,17096,19505,20994,25636,27774,23466,23113,16938,12351,10168,8227,5467,2792,1035,223,32,285159,9723,11038,13258,18232,19935,17007,17926,20563,23808,28037,22771,23158,18007,12576,10199,8834,5786,2929,1083,260,35,279450,8760,10524,12717,17028,19656,16999,16410,20043,22062,27532,22743,22851,18853,12949,10405,9243,6119,3084,1152,290,36,274450,7845,10079,12111,15915,19256,16980,15460,19133,20677,26756,23134,22268,19867,13408,10868,9343,6451,3319,1238,310,34,269826,6997,9736,11696,14652,18655,16987,15029,17830,20036,25556,23511,21433,20503,14371,11387,9397,6686,3636,1367,322,43,265323,6217,9255,11453,13379,17942,16804,15081,16753,19619,23944,24062,20498,20841,15734,11566,9404,6964,3909,1508,335,58,261676,5623,8645,11026,12838,17256,16364,15532,15654,19200,22451,24489,19940,21031,16796,11744,9457,7493,4116,1601,362,63
합계,은평구,계,494712,21363,20987,25051,30231,31483,33630,44091,41623,45547,38524,40786,35185,25693,21646,18617,11112,5558,2514,878,170,29,493515,20726,20316,23782,29292,32139,32608,43038,40017,45269,39421,40228,36861,26296,22511,19022,12088,5984,2724,987,180,31,490516,19852,19936,21983,28529,32571,32103,40507,39705,44021,40284,39129,38039,27765,23233,19163,12966,6528,2960,1031,186,30,486579,18858,19685,20429,27570,32447,32131,37507,39839,41986,41504,37798,38892,29782,23403,19185,13828,7253,3191,1067,201,28,480967,17434,19102,19726,26021,31785,32794,34467,39510,39814,42498,36845,39181,31350,23374,19179,15050,8016,3416,1149,232,28,476895,16066,18328,19148,24592,31021,33772,32639,39175,37529,42663,37058,38882,32708,23637,19606,16094,8801,3624,1256,270,30,473512,14901,17612,18416,23240,30110,35049,31851,38238,35686,42074,37743,38143,34193,24227,20308,16477,9658,3890,1369,301,33,471906,13567,17096,18061,21493,29568,36466,31944,36499,35223,40886,38488,37116,35506,25715,21022,16630,10437,4346,1487,324,38,469877,12184,16469,17809,20008,28798,36973,32719,34485,35380,38895,39728,35992,36605,27746,21269,16748,11171,4941,1587,336,41,465728,11176,15517,17380,19363,27319,36562,33818,32274,35437,36830,40652,35191,37069,29235,21344,16834,12151,5532,1658,348,43
합계,은평구,남자,242460,10985,10831,12936,15578,15953,16431,22093,21060,23006,18954,19579,16643,12019,9984,8715,4754,1990,707,208,35,4,241447,10678,10487,12259,15052,16310,15922,21532,20190,22829,19368,19392,17434,12306,10378,8825,5220,2192,785,248,39,6,239450,10213,10269,11338,14610,16540,15661,20238,19994,22172,19815,18868,17965,12960,10659,8828,5664,2469,885,260,42,6,236921,9689,10120,10549,14091,16451,15642,18696,20015,21100,20411,18287,18346,13888,10690,8695,6122,2838,980,270,41,5,233677,8971,9823,10214,13291,16027,16040,17092,19863,19932,20901,17822,18521,14615,10667,8553,6724,3203,1091,284,45,4,231023,8218,9438,9925,12536,15507,16517,16096,19765,18704,21013,17846,18432,15239,10791,8705,7180,3557,1192,304,57,5,228641,7586,9069,9515,11831,14922,17033,15620,19294,17729,20688,18239,18100,15959,11050,9023,7301,3952,1306,352,72,6,227029,6907,8792,9280,10950,14474,17554,15605,18358,17496,20074,18684,17606,16594,11687,9333,7316,4322,1513,403,80,8,225163,6229,8479,9104,10224,13961,17566,15909,17227,17605,19103,19248,17147,17094,12603,9415,7267,4695,1768,434,80,8,222447,5752,7973,8885,9936,13188,17095,16458,16000,17656,18067,19706,16791,17346,13302,9411,7189,5150,1992,467,78,10
