,Year,Month,Region_Name,Region_Code,Building_Use,Sell_Price,Sell_BA,Sell_PPA,Sell_PPP,Sell_Count,JS_Price,JS_BA,JS_PPA,JS_PPP,JS_Count,CR,CR_PPA,CR_PPP,IR,UR,LC_index,CA_index,TC_index,SDT_index,Crime_Rates,School_Counts,Subway_Counts,Univ_Counts,Park_Counts
0,2014,1,강남구,11680,단독다가구,231221.43,321.47,927.69,280.63,14,14987.43,58.01,281.76,85.23,175,6.48,30.37,30.37,2.5,3.4,78.9,85.3,82.5,120.5908684,1517.02,77,21,1,7
1,2014,1,강남구,11680,아파트,89505.48,86.55,1039.87,314.56,631,47138.67,87.35,534.98,161.83,980,52.67,51.45,51.45,2.5,3.4,78.9,85.3,82.5,120.5908684,1517.02,77,21,1,7
2,2014,1,강남구,11680,연립다세대,34570.7,60.1,617.49,186.79,76,19115.34,50.14,408.48,123.56,176,55.29,66.15,66.15,2.5,3.4,78.9,85.3,82.5,120.5908684,1517.02,77,21,1,7
3,2014,1,강남구,11680,오피스텔,25451.99,40.23,622.11,188.19,70,31225.0,44.11,747.25,226.04,20,122.68,120.12,120.11,2.5,3.4,78.9,85.3,82.5,120.5908684,1517.02,77,21,1,7
4,2014,2,강남구,11680,단독다가구,374166.85,452.19,1156.48,349.83,13,14679.9,55.11,288.26,87.2,209,3.92,24.93,24.93,2.5,4.5,79.2,85.6,82.7,121.038496,1517.02,77,21,1,7
5,2014,2,강남구,11680,아파트,91426.67,88.24,1043.82,315.76,609,45972.06,84.51,537.8,162.68,1059,50.28,51.52,51.52,2.5,4.5,79.2,85.6,82.7,121.038496,1517.02,77,21,1,7
6,2014,2,강남구,11680,연립다세대,35616.16,53.55,680.78,205.94,99,19855.46,54.5,384.52,116.32,229,55.75,56.48,56.48,2.5,4.5,79.2,85.6,82.7,121.038496,1517.02,77,21,1,7
7,2014,2,강남구,11680,오피스텔,22884.43,36.85,617.45,186.78,67,23181.82,41.8,566.54,171.38,33,101.3,91.75,91.76,2.5,4.5,79.2,85.6,82.7,121.038496,1517.02,77,21,1,7
8,2014,3,강남구,11680,단독다가구,236129.41,406.58,605.22,183.08,17,14478.47,54.26,284.8,86.15,209,6.13,47.06,47.06,2.5,3.9,79.4,85.9,83.0,120.2775291,1517.02,77,21,1,7
9,2014,3,강남구,11680,아파트,93311.94,92.25,998.24,301.97,480,46109.29,84.44,531.45,160.76,1039,49.41,53.24,53.24,2.5,3.9,79.4,85.9,83.0,120.2775291,1517.02,77,21,1,7
10,2014,3,강남구,11680,연립다세대,36753.21,58.4,642.31,194.3,81,19514.89,50.98,399.96,120.99,235,53.1,62.27,62.27,2.5,3.9,79.4,85.9,83.0,120.2775291,1517.02,77,21,1,7
11,2014,3,강남구,11680,오피스텔,22504.07,37.06,582.96,176.35,108,19632.35,37.05,565.67,171.11,34,87.24,97.03,97.03,2.5,3.9,79.4,85.9,83.0,120.2775291,1517.02,77,21,1,7
12,2014,4,강남구,11680,단독다가구,263372.22,378.51,758.81,229.54,18,14042.82,50.9,286.88,86.78,201,5.33,37.81,37.81,2.5,3.8,79.6,86.0,83.4,114.3688451,1517.02,77,21,1,7
13,2014,4,강남구,11680,아파트,88329.69,87.7,1014.24,306.81,334,42811.64,82.28,508.29,153.76,1000,48.47,50.12,50.12,2.5,3.8,79.6,86.0,83.4,114.3688451,1517.02,77,21,1,7
14,2014,4,강남구,11680,연립다세대,36655.21,56.29,728.66,220.42,67,19853.65,54.35,385.92,116.74,192,54.16,52.96,52.96,2.5,3.8,79.6,86.0,83.4,114.3688451,1517.02,77,21,1,7
15,2014,4,강남구,11680,오피스텔,35695.42,50.98,644.03,194.82,50,16293.06,34.05,484.64,146.6,36,45.64,75.25,75.25,2.5,3.8,79.6,86.0,83.4,114.3688451,1517.02,77,21,1,7
16,2014,5,강남구,11680,단독다가구,201911.76,338.74,656.68,198.65,17,15054.12,57.35,283.71,85.82,170,7.46,43.2,43.2,2.5,3.5,79.7,85.9,83.6,110.2506714,1517.02,77,21,1,7
17,2014,5,강남구,11680,아파트,82374.02,88.37,969.12,293.16,388,44118.54,82.9,517.18,156.45,909,53.56,53.37,53.37,2.5,3.5,79.7,85.9,83.6,110.2506714,1517.02,77,21,1,7
18,2014,5,강남구,11680,연립다세대,34582.73,54.1,658.67,199.25,71,18729.63,52.31,376.21,113.8,162,54.16,57.12,57.11,2.5,3.5,79.7,85.9,83.6,110.2506714,1517.02,77,21,1,7
19,2014,5,강남구,11680,오피스텔,25183.54,38.97,633.54,191.65,70,20875.0,39.57,484.12,146.44,44,82.89,76.42,76.41,2.5,3.5,79.7,85.9,83.6,110.2506714,1517.02,77,21,1,7
20,2014,6,강남구,11680,단독다가구,453666.67,527.33,1005.99,304.31,6,14522.22,53.42,280.2,84.76,135,3.2,27.85,27.85,2.5,3.5,79.9,86.1,83.7,109.8478066,1517.02,77,21,1,7
21,2014,6,강남구,11680,아파트,88837.89,90.31,1009.69,305.43,386,46612.43,84.59,537.1,162.47,918,52.47,53.19,53.19,2.5,3.5,79.9,86.1,83.7,109.8478066,1517.02,77,21,1,7
22,2014,6,강남구,11680,연립다세대,24296.11,40.62,700.22,211.82,90,19638.82,54.81,392.06,118.6,152,80.83,55.99,55.99,2.5,3.5,79.9,86.1,83.7,109.8478066,1517.02,77,21,1,7
23,2014,6,강남구,11680,오피스텔,30869.63,42.63,641.79,194.14,59,17594.64,31.93,537.34,162.55,56,57.0,83.73,83.73,2.5,3.5,79.9,86.1,83.7,109.8478066,1517.02,77,21,1,7
24,2014,7,강남구,11680,단독다가구,228489.14,369.01,801.23,242.37,14,13988.76,52.4,282.46,85.45,178,6.12,35.25,35.26,2.5,3.4,80.1,86.3,83.9,111.4592659,1517.02,77,21,1,7
25,2014,7,강남구,11680,아파트,86317.91,86.72,1025.38,310.18,502,45897.76,84.81,531.83,160.88,948,53.17,51.87,51.87,2.5,3.4,80.1,86.3,83.9,111.4592659,1517.02,77,21,1,7
26,2014,7,강남구,11680,연립다세대,29674.11,51.18,637.25,192.77,73,20628.82,56.14,396.73,120.01,170,69.52,62.26,62.26,2.5,3.4,80.1,86.3,83.9,111.4592659,1517.02,77,21,1,7
27,2014,7,강남구,11680,오피스텔,23994.0,39.49,612.7,185.34,62,20301.96,38.37,521.12,157.64,102,84.61,85.05,85.05,2.5,3.4,80.1,86.3,83.9,111.4592659,1517.02,77,21,1,7
28,2014,8,강남구,11680,단독다가구,213765.33,338.83,752.77,227.71,15,14706.75,55.8,284.56,86.08,163,6.88,37.8,37.8,2.25,3.3,80.5,86.6,84.2,111.5487914,1517.02,77,21,1,7
29,2014,8,강남구,11680,아파트,90098.03,86.49,1058.9,320.32,692,44812.46,83.87,523.7,158.42,1000,49.74,49.46,49.46,2.25,3.3,80.5,86.6,84.2,111.5487914,1517.02,77,21,1,7
30,2014,8,강남구,11680,연립다세대,39563.74,54.27,738.09,223.27,117,20805.45,54.42,408.44,123.55,165,52.59,55.34,55.34,2.25,3.3,80.5,86.6,84.2,111.5487914,1517.02,77,21,1,7
31,2014,8,강남구,11680,오피스텔,29619.6,42.96,660.37,199.76,89,18378.82,33.2,531.81,160.87,85,62.05,80.53,80.53,2.25,3.3,80.5,86.6,84.2,111.5487914,1517.02,77,21,1,7
32,2014,9,강남구,11680,단독다가구,279987.5,361.7,947.77,286.7,20,14420.43,53.29,283.19,85.66,186,5.15,29.88,29.88,2.25,3.1,80.8,86.6,84.5,114.4583706,1517.02,77,21,1,7
33,2014,9,강남구,11680,아파트,92881.29,90.59,1039.25,314.37,706,45461.79,83.97,528.74,159.95,859,48.95,50.88,50.88,2.25,3.1,80.8,86.6,84.5,114.4583706,1517.02,77,21,1,7
34,2014,9,강남구,11680,연립다세대,37257.21,55.53,656.09,198.47,123,23280.0,57.07,421.6,127.53,160,62.48,64.26,64.26,2.25,3.1,80.8,86.6,84.5,114.4583706,1517.02,77,21,1,7
35,2014,9,강남구,11680,오피스텔,30691.17,45.58,654.62,198.02,63,17085.71,31.54,519.7,157.21,70,55.67,79.39,79.39,2.25,3.1,80.8,86.6,84.5,114.4583706,1517.02,77,21,1,7
36,2014,10,강남구,11680,단독다가구,235929.74,381.87,728.45,220.36,19,14193.08,47.73,311.71,94.29,195,6.02,42.79,42.79,2.0,3.2,81.1,86.5,84.7,117.0098478,1517.02,77,21,1,7
37,2014,10,강남구,11680,아파트,81380.37,78.5,1021.73,309.07,607,46860.07,84.71,542.0,163.96,984,57.58,53.05,53.05,2.0,3.2,81.1,86.5,84.7,117.0098478,1517.02,77,21,1,7
38,2014,10,강남구,11680,연립다세대,43176.86,64.74,667.45,201.9,105,21836.0,57.28,408.39,123.54,200,50.57,61.19,61.19,2.0,3.2,81.1,86.5,84.7,117.0098478,1517.02,77,21,1,7
39,2014,10,강남구,11680,오피스텔,25592.08,39.36,618.18,187.0,89,18069.23,32.49,538.2,162.81,91,70.6,87.06,87.06,2.0,3.2,81.1,86.5,84.7,117.0098478,1517.02,77,21,1,7
40,2014,11,강남구,11680,단독다가구,240765.2,385.58,719.93,217.78,15,16134.95,58.25,293.06,88.65,186,6.7,40.71,40.71,2.0,3.0,81.4,86.6,84.9,115.7564906,1517.02,77,21,1,7
41,2014,11,강남구,11680,아파트,91760.81,88.93,1042.07,315.23,367,50546.74,87.81,561.5,169.85,908,55.09,53.88,53.88,2.0,3.0,81.4,86.6,84.9,115.7564906,1517.02,77,21,1,7
42,2014,11,강남구,11680,연립다세대,47045.33,70.8,647.06,195.74,75,20155.41,53.0,411.7,124.54,157,42.84,63.63,63.63,2.0,3.0,81.4,86.6,84.9,115.7564906,1517.02,77,21,1,7
43,2014,11,강남구,11680,오피스텔,28853.95,43.57,617.78,186.88,78,26198.68,41.6,612.57,185.3,76,90.8,99.16,99.15,2.0,3.0,81.4,86.6,84.9,115.7564906,1517.02,77,21,1,7
44,2014,12,강남구,11680,단독다가구,141853.33,306.58,472.71,143.0,15,14738.56,54.27,288.47,87.26,153,10.39,61.02,61.02,2.0,3.3,81.7,87.2,84.9,116.8755595,1517.02,77,21,1,7
45,2014,12,강남구,11680,아파트,84206.85,81.24,1062.24,321.33,492,51903.24,88.43,577.01,174.55,1092,61.64,54.32,54.32,2.0,3.3,81.7,87.2,84.9,116.8755595,1517.02,77,21,1,7
46,2014,12,강남구,11680,연립다세대,52062.62,72.4,737.08,222.97,80,21468.85,53.68,421.53,127.51,183,41.24,57.19,57.19,2.0,3.3,81.7,87.2,84.9,116.8755595,1517.02,77,21,1,7
47,2014,12,강남구,11680,오피스텔,30356.25,43.22,673.71,203.8,61,19655.74,34.09,567.63,171.71,61,64.75,84.25,84.25,2.0,3.3,81.7,87.2,84.9,116.8755595,1517.02,77,21,1,7
48,2015,1,강남구,11680,단독다가구,189056.47,388.17,527.1,159.45,17,15678.97,60.45,285.66,86.41,214,8.29,54.19,54.19,2.0,3.7,82.2,87.5,85.1,115.2504472,1481.19,77,21,1,7
49,2015,1,강남구,11680,아파트,88602.24,83.52,1074.91,325.16,624,49307.92,84.42,570.99,172.72,1129,55.65,53.12,53.12,2.0,3.7,82.2,87.5,85.1,115.2504472,1481.19,77,21,1,7
50,2015,1,강남구,11680,연립다세대,43184.29,67.75,664.28,200.95,91,21214.29,53.11,433.41,131.11,245,49.13,65.25,65.25,2.0,3.7,82.2,87.5,85.1,115.2504472,1481.19,77,21,1,7
51,2015,1,강남구,11680,오피스텔,29392.95,43.49,661.32,200.05,99,19441.25,31.3,614.33,185.84,80,66.14,92.89,92.9,2.0,3.7,82.2,87.5,85.1,115.2504472,1481.19,77,21,1,7
52,2015,2,강남구,11680,단독다가구,207595.24,323.04,793.4,240.0,21,14642.86,53.07,293.49,88.78,126,7.05,36.99,36.99,2.0,4.5,82.5,88.1,85.4,116.8157424,1481.19,77,21,1,7
53,2015,2,강남구,11680,아파트,85646.95,81.8,1091.62,330.22,641,49389.25,84.3,570.58,172.6,1017,57.67,52.27,52.27,2.0,4.5,82.5,88.1,85.4,116.8157424,1481.19,77,21,1,7
54,2015,2,강남구,11680,연립다세대,32668.17,52.44,674.23,203.95,139,22442.79,52.45,458.54,138.71,208,68.7,68.01,68.01,2.0,4.5,82.5,88.1,85.4,116.8157424,1481.19,77,21,1,7
55,2015,2,강남구,11680,오피스텔,35955.39,48.8,689.61,208.61,85,23737.78,35.29,679.3,205.49,45,66.02,98.5,98.5,2.0,4.5,82.5,88.1,85.4,116.8157424,1481.19,77,21,1,7
56,2015,3,강남구,11680,단독다가구,188990.0,317.35,724.14,219.05,30,15686.54,55.56,296.24,89.61,208,8.3,40.91,40.91,1.75,4.0,82.9,88.1,85.7,120.9302326,1481.19,77,21,1,7
57,2015,3,강남구,11680,아파트,92218.49,84.94,1117.9,338.16,924,48855.56,83.29,569.78,172.36,963,52.98,50.97,50.97,1.75,4.0,82.9,88.1,85.7,120.9302326,1481.19,77,21,1,7
58,2015,3,강남구,11680,연립다세대,50427.76,66.65,740.53,224.01,200,22577.12,55.99,430.87,130.34,257,44.77,58.18,58.18,1.75,4.0,82.9,88.1,85.7,120.9302326,1481.19,77,21,1,7
59,2015,3,강남구,11680,오피스텔,27744.58,39.85,674.77,204.12,131,23290.48,32.57,731.32,221.22,63,83.95,108.38,108.38,1.75,4.0,82.9,88.1,85.7,120.9302326,1481.19,77,21,1,7
60,2015,4,강남구,11680,단독다가구,227779.32,375.0,700.67,211.95,31,17508.75,56.23,327.85,99.17,160,7.69,46.79,46.79,1.75,3.9,83.3,88.3,85.9,122.2271914,1481.19,77,21,1,7
61,2015,4,강남구,11680,아파트,90805.76,83.46,1132.66,342.63,813,48911.95,82.72,575.04,173.95,831,53.86,50.77,50.77,1.75,3.9,83.3,88.3,85.9,122.2271914,1481.19,77,21,1,7
62,2015,4,강남구,11680,연립다세대,41444.01,59.73,695.9,210.51,172,22288.86,54.57,431.03,130.38,184,53.78,61.94,61.94,1.75,3.9,83.3,88.3,85.9,122.2271914,1481.19,77,21,1,7
63,2015,4,강남구,11680,오피스텔,26804.73,40.99,658.67,199.25,128,24900.0,36.29,708.22,214.24,55,92.89,107.52,107.52,1.75,3.9,83.3,88.3,85.9,122.2271914,1481.19,77,21,1,7
64,2015,5,강남구,11680,단독다가구,202136.36,312.78,764.6,231.29,33,17691.6,57.43,309.31,93.56,131,8.75,40.45,40.45,1.75,3.7,83.7,88.0,86.0,120.3488372,1481.19,77,21,1,7
65,2015,5,강남구,11680,아파트,92176.18,82.2,1160.59,351.08,702,48940.76,81.51,582.37,176.17,722,53.09,50.18,50.18,1.75,3.7,83.7,88.0,86.0,120.3488372,1481.19,77,21,1,7
66,2015,5,강남구,11680,연립다세대,44124.75,69.41,642.44,194.34,158,22054.53,55.35,405.53,122.67,160,49.98,63.12,63.12,1.75,3.7,83.7,88.0,86.0,120.3488372,1481.19,77,21,1,7
67,2015,5,강남구,11680,오피스텔,30813.43,43.88,654.49,197.98,100,26965.91,35.56,769.83,232.87,44,87.51,117.62,117.62,1.75,3.7,83.7,88.0,86.0,120.3488372,1481.19,77,21,1,7
68,2015,6,강남구,11680,단독다가구,219661.54,407.58,643.01,194.51,26,16950.34,53.48,336.49,101.79,145,7.72,52.33,52.33,1.5,3.8,83.9,88.2,86.2,119.8121646,1481.19,77,21,1,7
69,2015,6,강남구,11680,아파트,95349.65,86.24,1139.33,344.65,627,51345.79,84.63,586.26,177.34,690,53.85,51.46,51.46,1.5,3.8,83.9,88.2,86.2,119.8121646,1481.19,77,21,1,7
70,2015,6,강남구,11680,연립다세대,44943.22,60.29,789.14,238.71,224,20897.08,48.85,469.76,142.1,171,46.5,59.53,59.53,1.5,3.8,83.9,88.2,86.2,119.8121646,1481.19,77,21,1,7
71,2015,6,강남구,11680,오피스텔,25999.93,37.55,702.31,212.45,107,29012.2,42.53,679.83,205.65,41,111.59,96.8,96.8,1.5,3.8,83.9,88.2,86.2,119.8121646,1481.19,77,21,1,7
72,2015,7,강남구,11680,단독다가구,240805.56,368.08,810.35,245.13,36,16209.58,51.51,328.42,99.35,167,6.73,40.53,40.53,1.5,3.6,84.1,88.5,86.5,120.6171735,1481.19,77,21,1,7
73,2015,7,강남구,11680,아파트,96786.25,84.1,1187.6,359.25,672,48795.98,80.18,595.19,180.05,777,50.42,50.12,50.12,1.5,3.6,84.1,88.5,86.5,120.6171735,1481.19,77,21,1,7
74,2015,7,강남구,11680,연립다세대,48735.08,67.66,694.91,210.21,138,26715.69,59.65,479.56,145.07,153,54.82,69.01,69.01,1.5,3.6,84.1,88.5,86.5,120.6171735,1481.19,77,21,1,7
75,2015,7,강남구,11680,오피스텔,27691.67,40.35,691.94,209.31,117,18800.0,30.52,630.56,190.74,41,67.89,91.13,91.13,1.5,3.6,84.1,88.5,86.5,120.6171735,1481.19,77,21,1,7
76,2015,8,강남구,11680,단독다가구,220068.55,394.86,600.25,181.58,29,18925.68,57.6,343.07,103.78,148,8.6,57.15,57.15,1.5,3.4,84.4,89.2,86.8,120.0805009,1481.19,77,21,1,7
77,2015,8,강남구,11680,아파트,102235.73,97.1,1094.77,331.17,500,51609.13,83.31,608.81,184.17,705,50.48,55.61,55.61,1.5,3.4,84.4,89.2,86.8,120.0805009,1481.19,77,21,1,7
78,2015,8,강남구,11680,연립다세대,38713.82,58.12,693.15,209.68,140,24320.65,55.31,476.89,144.26,184,62.82,68.8,68.8,1.5,3.4,84.4,89.2,86.8,120.0805009,1481.19,77,21,1,7
79,2015,8,강남구,11680,오피스텔,23873.3,33.94,715.43,216.42,77,27568.6,37.96,689.17,208.48,43,115.48,96.33,96.33,1.5,3.4,84.4,89.2,86.8,120.0805009,1481.19,77,21,1,7
80,2015,9,강남구,11680,단독다가구,217444.23,318.06,816.08,246.86,26,16015.57,50.48,333.74,100.96,122,7.37,40.9,40.9,1.5,3.2,84.9,90.0,87.1,122.0035778,1481.19,77,21,1,7
81,2015,9,강남구,11680,아파트,97113.96,87.79,1159.27,350.68,569,53272.53,83.64,625.45,189.2,565,54.86,53.95,53.95,1.5,3.2,84.9,90.0,87.1,122.0035778,1481.19,77,21,1,7
82,2015,9,강남구,11680,연립다세대,37252.36,53.29,719.27,217.58,190,23796.69,54.99,463.02,140.06,151,63.88,64.37,64.37,1.5,3.2,84.9,90.0,87.1,122.0035778,1481.19,77,21,1,7
83,2015,9,강남구,11680,오피스텔,27373.14,42.39,660.34,199.75,102,18855.81,31.08,631.76,191.11,43,68.88,95.67,95.67,1.5,3.2,84.9,90.0,87.1,122.0035778,1481.19,77,21,1,7
84,2015,10,강남구,11680,단독다가구,272306.25,439.26,708.77,214.4,32,18674.06,57.41,345.01,104.37,212,6.86,48.68,48.68,1.5,3.1,85.2,90.7,87.4,122.7862254,1481.19,77,21,1,7
85,2015,10,강남구,11680,아파트,102102.95,89.84,1175.59,355.62,736,54514.18,82.53,645.22,195.18,838,53.39,54.88,54.88,1.5,3.1,85.2,90.7,87.4,122.7862254,1481.19,77,21,1,7
86,2015,10,강남구,11680,연립다세대,40473.18,49.74,875.23,264.76,149,24264.83,54.17,473.36,143.19,180,59.95,54.08,54.08,1.5,3.1,85.2,90.7,87.4,122.7862254,1481.19,77,21,1,7
87,2015,10,강남구,11680,오피스텔,32468.75,44.44,729.1,220.55,110,20854.0,33.05,626.27,189.45,50,64.23,85.9,85.9,1.5,3.1,85.2,90.7,87.4,122.7862254,1481.19,77,21,1,7
88,2015,11,강남구,11680,단독다가구,223452.0,379.82,710.64,214.97,25,18174.15,54.78,349.99,105.87,147,8.13,49.25,49.25,1.5,3.0,85.4,90.8,87.6,123.1663685,1481.19,77,21,1,7
89,2015,11,강남구,11680,아파트,107325.58,92.72,1203.07,363.93,560,59306.52,87.43,673.74,203.81,715,55.26,56.0,56.0,1.5,3.0,85.4,90.8,87.6,123.1663685,1481.19,77,21,1,7
90,2015,11,강남구,11680,연립다세대,43245.43,61.42,713.04,215.69,94,24586.16,51.06,520.9,157.57,159,56.85,73.05,73.05,1.5,3.0,85.4,90.8,87.6,123.1663685,1481.19,77,21,1,7
91,2015,11,강남구,11680,오피스텔,29736.58,39.47,787.95,238.36,122,24534.62,35.56,692.24,209.4,39,82.51,87.85,87.85,1.5,3.0,85.4,90.8,87.6,123.1663685,1481.19,77,21,1,7
92,2015,12,강남구,11680,단독다가구,219972.0,352.71,789.05,238.69,25,18510.32,50.54,383.39,115.97,155,8.41,48.59,48.59,1.5,3.2,85.4,90.9,87.8,121.3103757,1481.19,77,21,1,7
93,2015,12,강남구,11680,아파트,100708.62,88.1,1163.85,352.07,294,58354.31,85.26,675.29,204.28,824,57.94,58.02,58.02,1.5,3.2,85.4,90.9,87.8,121.3103757,1481.19,77,21,1,7
94,2015,12,강남구,11680,연립다세대,43792.26,59.19,683.85,206.86,149,26105.42,53.92,509.67,154.18,166,59.61,74.53,74.53,1.5,3.2,85.4,90.9,87.8,121.3103757,1481.19,77,21,1,7
95,2015,12,강남구,11680,오피스텔,24217.97,30.13,851.97,257.72,125,27914.63,40.09,709.55,214.64,41,115.26,83.28,83.28,1.5,3.2,85.4,90.9,87.8,121.3103757,1481.19,77,21,1,7
96,2016,1,강남구,11680,단독다가구,258454.55,298.94,954.36,288.69,11,19593.33,52.98,396.68,120.0,180,7.58,41.57,41.57,1.5,3.7,85.5,90.8,88.1,119.8792487,1424.3,77,21,1,7
97,2016,1,강남구,11680,아파트,98837.62,87.96,1178.48,356.49,286,54486.29,82.58,651.02,196.93,824,55.13,55.24,55.24,1.5,3.7,85.5,90.8,88.1,119.8792487,1424.3,77,21,1,7
98,2016,1,강남구,11680,연립다세대,39081.37,55.39,735.69,222.54,68,23348.33,47.17,542.7,164.17,210,59.74,73.77,73.77,1.5,3.7,85.5,90.8,88.1,119.8792487,1424.3,77,21,1,7
99,2016,1,강남구,11680,오피스텔,28100.49,35.79,796.04,240.8,98,20973.21,31.58,699.31,211.54,56,74.64,87.85,87.85,1.5,3.7,85.5,90.8,88.1,119.8792487,1424.3,77,21,1,7
100,2016,2,강남구,11680,단독다가구,269392.86,404.64,856.54,259.1,14,18185.71,52.29,355.65,107.58,154,6.75,41.52,41.52,1.5,4.9,85.5,91.0,88.4,116.5921288,1424.3,77,21,1,7
101,2016,2,강남구,11680,아파트,100531.9,86.3,1230.21,372.14,280,57716.37,84.71,670.02,202.68,746,57.41,54.46,54.46,1.5,4.9,85.5,91.0,88.4,116.5921288,1424.3,77,21,1,7
102,2016,2,강남구,11680,연립다세대,48426.06,65.68,682.16,206.35,68,25157.58,54.49,494.06,149.45,165,51.95,72.43,72.43,1.5,4.9,85.5,91.0,88.4,116.5921288,1424.3,77,21,1,7
103,2016,2,강남구,11680,오피스텔,34061.64,42.8,788.35,238.48,86,26170.45,34.76,746.13,225.7,44,76.83,94.64,94.64,1.5,4.9,85.5,91.0,88.4,116.5921288,1424.3,77,21,1,7
104,2016,3,강남구,11680,단독다가구,292147.62,457.78,731.41,221.25,21,19265.95,56.63,350.37,105.99,185,6.59,47.9,47.91,1.5,4.2,85.8,91.0,88.6,114.8479428,1424.3,77,21,1,7
105,2016,3,강남구,11680,아파트,94739.36,77.55,1292.41,390.95,619,52410.85,81.2,642.6,194.39,757,55.32,49.72,49.72,1.5,4.2,85.8,91.0,88.6,114.8479428,1424.3,77,21,1,7
106,2016,3,강남구,11680,연립다세대,53050.34,62.58,760.79,230.14,145,24774.87,50.55,513.15,155.23,199,46.7,67.45,67.45,1.5,4.2,85.8,91.0,88.6,114.8479428,1424.3,77,21,1,7
107,2016,3,강남구,11680,오피스텔,25318.4,37.46,689.17,208.48,106,24201.74,33.79,739.19,223.61,72,95.59,107.26,107.26,1.5,4.2,85.8,91.0,88.6,114.8479428,1424.3,77,21,1,7
108,2016,4,강남구,11680,단독다가구,230529.63,320.95,825.76,249.79,27,17835.03,52.98,354.47,107.23,177,7.74,42.93,42.93,1.5,3.9,86.1,91.2,88.8,114.5348837,1424.3,77,21,1,7
109,2016,4,강남구,11680,아파트,104023.7,85.78,1258.32,380.64,877,54230.99,82.14,646.42,195.54,683,52.13,51.37,51.37,1.5,3.9,86.1,91.2,88.8,114.5348837,1424.3,77,21,1,7
110,2016,4,강남구,11680,연립다세대,46679.23,65.2,724.96,219.3,142,26085.16,50.01,566.9,171.49,155,55.88,78.2,78.2,1.5,3.9,86.1,91.2,88.8,114.5348837,1424.3,77,21,1,7
111,2016,4,강남구,11680,오피스텔,26904.23,38.57,679.38,205.51,87,20584.13,29.72,738.03,223.25,63,76.51,108.63,108.63,1.5,3.9,86.1,91.2,88.8,114.5348837,1424.3,77,21,1,7
112,2016,5,강남구,11680,단독다가구,272269.23,374.44,818.5,247.6,26,18192.25,54.11,361.38,109.32,142,6.68,44.15,44.15,1.5,3.6,86.4,91.7,89.0,115.2504472,1424.3,77,21,1,7
113,2016,5,강남구,11680,아파트,110185.68,88.56,1274.28,385.47,803,49634.26,81.33,591.71,178.99,887,45.05,46.43,46.43,1.5,3.6,86.4,91.7,89.0,115.2504472,1424.3,77,21,1,7
114,2016,5,강남구,11680,연립다세대,39046.16,53.57,732.43,221.56,165,25853.57,49.25,558.57,168.97,140,66.21,76.26,76.26,1.5,3.6,86.4,91.7,89.0,115.2504472,1424.3,77,21,1,7
115,2016,5,강남구,11680,오피스텔,26914.75,38.91,684.64,207.1,112,22906.67,33.72,695.04,210.25,45,85.11,101.52,101.52,1.5,3.6,86.4,91.7,89.0,115.2504472,1424.3,77,21,1,7
116,2016,6,강남구,11680,단독다가구,260416.67,359.77,823.53,249.12,42,18132.58,54.84,353.36,106.89,132,6.96,42.91,42.91,1.25,3.6,86.7,92.1,89.2,115.7871199,1424.3,77,21,1,7
117,2016,6,강남구,11680,아파트,111237.87,89.45,1302.36,393.96,850,58617.54,86.51,673.11,203.62,688,52.7,51.68,51.69,1.25,3.6,86.7,92.1,89.2,115.7871199,1424.3,77,21,1,7
118,2016,6,강남구,11680,연립다세대,52037.15,66.83,765.06,231.43,182,27985.71,55.36,522.68,158.11,161,53.78,68.32,68.32,1.25,3.6,86.7,92.1,89.2,115.7871199,1424.3,77,21,1,7
119,2016,6,강남구,11680,오피스텔,27720.79,39.05,700.11,211.78,113,27127.12,37.43,706.22,213.63,59,97.86,100.87,100.87,1.25,3.6,86.7,92.1,89.2,115.7871199,1424.3,77,21,1,7
120,2016,7,강남구,11680,단독다가구,290475.86,431.59,855.15,258.68,29,18641.61,52.51,389.06,117.69,161,6.42,45.5,45.5,1.25,3.5,87.1,92.6,89.3,115.8765653,1424.3,77,21,1,7
121,2016,7,강남구,11680,아파트,108912.98,88.44,1277.94,386.58,633,58156.37,85.74,662.74,200.48,780,53.4,51.86,51.86,1.25,3.5,87.1,92.6,89.3,115.8765653,1424.3,77,21,1,7
122,2016,7,강남구,11680,연립다세대,50877.37,60.0,833.37,252.09,246,26507.04,53.44,521.17,157.66,142,52.1,62.54,62.54,1.25,3.5,87.1,92.6,89.3,115.8765653,1424.3,77,21,1,7
123,2016,7,강남구,11680,오피스텔,26059.75,36.29,704.22,213.03,93,27741.03,39.7,704.13,213.0,78,106.45,99.99,99.99,1.25,3.5,87.1,92.6,89.3,115.8765653,1424.3,77,21,1,7
124,2016,8,강남구,11680,단독다가구,244711.54,357.6,740.39,223.97,26,18743.56,54.79,369.65,111.82,163,7.66,49.93,49.93,1.25,3.6,87.5,92.9,89.5,115.9660107,1424.3,77,21,1,7
125,2016,8,강남구,11680,아파트,112046.76,87.14,1342.92,406.23,692,56687.96,84.25,664.89,201.13,763,50.59,49.51,49.51,1.25,3.6,87.5,92.9,89.5,115.9660107,1424.3,77,21,1,7
126,2016,8,강남구,11680,연립다세대,45646.89,54.51,846.02,255.92,175,25068.31,50.59,532.39,161.05,142,54.92,62.93,62.93,1.25,3.6,87.5,92.9,89.5,115.9660107,1424.3,77,21,1,7
