Sell_Price,Sell_Count,JS_Price,JS_Count,CR,UR,LC_index,CA_index,TC_index,SDT_index,IR,Crime_Rates,Total_Pop,Univ_Counts,Park_Counts,School_Counts,Subway_Counts
15791.41,71,10772.2,241,68.22,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,492793,0.0,5,64,5
18250.0,28,11015.0,60,60.36,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,387175,0.0,5,44,11
29014.29,28,14479.1,134,49.9,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,235931,2.0,2,34,10
16173.25,234,9834.2,383,60.81,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,489536,1.0,7,66,13
22659.09,33,16064.71,68,70.9,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,161487,6.0,12,36,15
29554.76,21,13805.81,43,46.71,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,129204,2.0,4,31,23
17714.53,86,11237.96,137,63.44,2.9,74.5,81.2,78.8,110.8477666,3.0,1.5488460135849778,415245,1.0,6,48,8
27102.04,49,19471.2,191,71.84,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,554870,1.0,7,77,21
23950.76,85,13845.54,224,57.81,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,484742,0.0,7,60,14
15342.31,143,9079.69,192,59.18,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,338041,1.0,4,34,3
15901.1,195,10310.04,269,64.84,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,561431,2.0,9,80,9
17817.24,145,12071.35,192,67.75,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,517095,1.0,2,55,4
24248.71,86,13371.13,194,55.14,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,366312,3.0,2,42,11
18334.44,81,10034.81,158,54.73,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,422946,3.0,4,54,7
17173.13,67,10107.95,88,58.86,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,239085,0.0,4,33,1
16199.0,40,8806.08,74,54.36,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,594568,7.0,2,93,13
13404.3,107,8774.38,160,65.46,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,359554,1.0,6,46,3
18394.12,51,11522.58,62,62.64,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,357595,5.0,4,47,6
21872.0,100,13400.22,227,61.27,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,397899,3.0,7,44,12
19228.1,100,12194.51,273,63.42,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,380669,3.0,5,45,16
16421.2,92,10639.37,127,64.79,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,308639,9.0,4,40,5
34137.84,37,19044.4,232,55.79,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,427540,3.0,6,50,12
22769.07,29,12400.0,65,54.46,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,295034,2.0,5,41,14
15696.15,104,10557.89,171,67.26,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,475852,7.0,3,60,9
22561.56,147,14106.45,550,62.52,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,669058,1.0,7,89,28
14138.65,150,10626.7,221,75.16,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,492793,0.0,5,64,5
15688.46,52,10778.05,82,68.7,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,387175,0.0,5,44,11
194663.75,40,14007.88,165,7.2,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,235931,2.0,2,34,10
15696.01,276,9684.68,333,61.7,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,489536,1.0,7,66,13
23610.83,60,16566.27,83,70.16,2.8,74.7,81.3,79.0,109.2980857,2.75,1.5488460135849778,161487,6.0,12,36,15
